EC-Lab ASCII FILE
Nb header lines : 3                           
Ewe/V	I/mA	time/s	
5,8468390E-001	1,6374491E-002	1,103999972110614E-001
5,8797693E-001	1,6550874E-002	1,109999971959041E-001
5,9125084E-001	1,6753223E-002	1,115999971807469E-001
5,9470046E-001	1,7344991E-002	1,121999971655896E-001
5,9797060E-001	1,7269397E-002	1,127999971504323E-001
6,0124451E-001	1,7656527E-002	1,133999971352750E-001
6,0458338E-001	1,7791679E-002	1,139999971201178E-001
6,0785341E-001	1,8199045E-002	1,145999971049605E-001
6,1113495E-001	1,7809242E-002	1,151999970898032E-001
6,1435544E-001	1,8705675E-002	1,157999970746459E-001
6,1754531E-001	1,8876335E-002	1,163999970594887E-001
6,2068933E-001	1,8482331E-002	1,169999970443314E-001
6,2387156E-001	1,9100061E-002	1,175999970291741E-001
6,2695068E-001	1,8707585E-002	1,181999970140168E-001
6,2999916E-001	1,9051958E-002	1,187999969988596E-001
6,3302100E-001	1,9032486E-002	1,193999969837023E-001
6,3590908E-001	1,8968726E-002	1,199999969685450E-001
6,3883919E-001	1,8857628E-002	1,205999969533877E-001
6,4164698E-001	1,8935511E-002	1,211999969382305E-001
6,4442813E-001	1,9064173E-002	1,217999969230732E-001
6,4707929E-001	1,9198943E-002	1,223999969079159E-001
6,4979547E-001	1,8719038E-002	1,229999968927586E-001
6,5234739E-001	1,9158093E-002	1,235999968776014E-001
6,5485728E-001	1,8845027E-002	1,241999968624441E-001
6,5724486E-001	1,8588087E-002	1,247999968472868E-001
6,5959048E-001	1,8277694E-002	1,253999968321295E-001
6,6179854E-001	1,8436898E-002	1,259999968169723E-001
6,6393405E-001	1,7779844E-002	1,265999968018150E-001
6,6607344E-001	1,7832149E-002	1,271999967866577E-001
6,6803318E-001	1,7565282E-002	1,277999967715004E-001
6,6989738E-001	1,6552402E-002	1,283999967563432E-001
6,7162794E-001	1,6497808E-002	1,289999967411859E-001
6,7344254E-001	1,6054554E-002	1,295999967260286E-001
6,7499357E-001	1,5763631E-002	1,301999967108713E-001
6,7645669E-001	1,5715908E-002	1,307999966957141E-001
6,7787397E-001	1,5361230E-002	1,313999966805568E-001
6,7920345E-001	1,4766408E-002	1,319999966653995E-001
6,8036479E-001	1,3862337E-002	1,325999966502422E-001
6,8142295E-001	1,3656936E-002	1,331999966350850E-001
6,8237418E-001	1,3524458E-002	1,337999966199277E-001
6,8325669E-001	1,2636422E-002	1,343999966047704E-001
6,8395573E-001	1,1823218E-002	1,349999965896131E-001
6,8463957E-001	1,1604836E-002	1,355999965744559E-001
6,8512088E-001	1,0940147E-002	1,361999965592986E-001
6,8556786E-001	1,0252931E-002	1,367999965441413E-001
6,8588495E-001	9,8463306E-003	1,373999965289840E-001
6,8598807E-001	8,8559762E-003	1,379999965138268E-001
6,8607217E-001	8,2878787E-003	1,385999964986695E-001
6,8596900E-001	7,5075077E-003	1,391999964835122E-001
6,8577039E-001	6,6649062E-003	1,397999964683549E-001
6,8556023E-001	5,6142309E-003	1,403999964531977E-001
6,8514001E-001	5,3748507E-003	1,409999964380404E-001
6,8458223E-001	4,7620842E-003	1,415999964228831E-001
6,8397868E-001	4,2256750E-003	1,421999964077258E-001
6,8321079E-001	3,0417561E-003	1,427999963925686E-001
6,8243146E-001	2,5454343E-003	1,433999963774113E-001
6,8143439E-001	1,7039776E-003	1,439999963622540E-001
6,8031889E-001	7,7127421E-004	1,445999963470967E-001
6,7915756E-001	1,1002068E-004	1,451999963319395E-001
6,7792362E-001	-8,6887879E-004	1,457999963167822E-001
6,7641085E-001	-1,5931270E-003	1,463999963016249E-001
6,7497826E-001	-1,9798763E-003	1,469999962864676E-001
6,7333555E-001	-2,8133153E-003	1,475999962713104E-001
6,7160124E-001	-3,3932484E-003	1,481999962561531E-001
6,6981721E-001	-4,9207746E-003	1,487999962409958E-001
6,6793764E-001	-5,3567742E-003	1,493999962258385E-001
6,6591293E-001	-6,0237544E-003	1,499999962106813E-001
6,6375071E-001	-6,4780796E-003	1,505999961955240E-001
6,6158468E-001	-7,1175718E-003	1,511999961803667E-001
6,5925431E-001	-7,8582363E-003	1,517999961652095E-001
6,5696985E-001	-8,1651919E-003	1,523999961500522E-001
6,5446377E-001	-8,9409817E-003	1,529999961348949E-001
6,5193093E-001	-9,0875877E-003	1,535999961197376E-001
6,4935619E-001	-9,7392965E-003	1,541999961045804E-001
6,4670879E-001	-1,0350155E-002	1,547999960894231E-001
6,4389330E-001	-1,1024007E-002	1,553999960742658E-001
6,4105487E-001	-1,1317981E-002	1,559999960591085E-001
6,3820499E-001	-1,1984962E-002	1,565999960439513E-001
6,3525581E-001	-1,2254122E-002	1,571999960287940E-001
6,3226074E-001	-1,2509918E-002	1,577999960136367E-001
6,2917018E-001	-1,2812291E-002	1,583999959984794E-001
6,2605292E-001	-1,2998604E-002	1,589999959833222E-001
6,2284011E-001	-1,3688873E-002	1,595999959681649E-001
6,1966932E-001	-1,4243609E-002	1,601999959530076E-001
6,1641449E-001	-1,3657949E-002	1,607999959378503E-001
6,1312151E-001	-1,4159616E-002	1,613999959226931E-001
6,0987431E-001	-1,4957167E-002	1,619999959075358E-001
6,0646671E-001	-1,4597906E-002	1,625999958923785E-001
6,0305911E-001	-1,5075139E-002	1,631999958772212E-001
5,9966671E-001	-1,5229762E-002	1,637999958620640E-001
5,9628201E-001	-1,5474486E-002	1,643999958469067E-001
5,9280187E-001	-1,5216018E-002	1,649999958317494E-001
5,8936363E-001	-1,5927669E-002	1,655999958165921E-001
5,8593690E-001	-1,5760444E-002	1,661999958014349E-001
5,8244145E-001	-1,5910486E-002	1,667999957862776E-001
5,7899559E-001	-1,6250657E-002	1,673999957711203E-001
5,7558036E-001	-1,6030367E-002	1,679999957559630E-001
5,7207721E-001	-1,5939886E-002	1,685999957408058E-001
5,6865430E-001	-1,6585866E-002	1,691999957256485E-001
5,6522375E-001	-1,6173538E-002	1,697999957104912E-001
5,6183904E-001	-1,6206371E-002	1,703999956953339E-001
5,5850023E-001	-1,6789358E-002	1,709999956801767E-001
5,5509257E-001	-1,6068164E-002	1,715999956650194E-001
5,5186069E-001	-1,6035713E-002	1,721999956498621E-001
5,4856771E-001	-1,5918123E-002	1,727999956347048E-001
5,4535490E-001	-1,5729519E-002	1,733999956195476E-001
5,4218411E-001	-1,5603912E-002	1,739999956043903E-001
5,3896749E-001	-1,5104918E-002	1,745999955892330E-001
5,3594571E-001	-1,5189675E-002	1,751999955740757E-001
5,3282464E-001	-1,5145770E-002	1,757999955589185E-001
5,2981812E-001	-1,4946096E-002	1,763999955437612E-001
5,2693003E-001	-1,4741457E-002	1,769999955286039E-001
5,2408403E-001	-1,4342873E-002	1,775999955134466E-001
5,2131814E-001	-1,3992012E-002	1,781999954982894E-001
5,1849884E-001	-1,4008047E-002	1,787999954831321E-001
5,1592785E-001	-1,3493399E-002	1,793999954679748E-001
5,1336831E-001	-1,3603735E-002	1,799999954528175E-001
5,1083934E-001	-1,3131466E-002	1,805999954376603E-001
5,0842875E-001	-1,2630944E-002	1,811999954225030E-001
5,0605261E-001	-1,1874626E-002	1,817999954073457E-001
5,0386745E-001	-1,2120496E-002	1,823999953921884E-001
5,0173962E-001	-1,1410374E-002	1,829999953770312E-001
4,9964994E-001	-1,1358833E-002	1,835999953618739E-001
4,9765196E-001	-1,1359978E-002	1,841999953467166E-001
4,9578005E-001	-1,0553265E-002	1,847999953315593E-001
4,9401513E-001	-1,0465453E-002	1,853999953164021E-001
4,9232659E-001	-1,0219965E-002	1,859999953012448E-001
4,9077559E-001	-9,4502848E-003	1,865999952860875E-001
4,8934302E-001	-9,3338406E-003	1,871999952709302E-001
4,8795247E-001	-9,3132230E-003	1,877999952557730E-001
4,8670709E-001	-8,5446881E-003	1,883999952406157E-001
4,8545787E-001	-8,1671020E-003	1,889999952254584E-001
4,8443785E-001	-7,5386814E-003	1,895999952103011E-001
4,8354778E-001	-7,0919921E-003	1,901999951951439E-001
4,8268443E-001	-6,4796074E-003	1,907999951799866E-001
4,8204640E-001	-6,1401995E-003	1,913999951648293E-001
4,8144665E-001	-5,8748578E-003	1,919999951496720E-001
4,8090038E-001	-5,1792436E-003	1,925999951345148E-001
4,8050690E-001	-4,9765147E-003	1,931999951193575E-001
4,8030820E-001	-4,2213420E-003	1,937999951042002E-001
4,8021272E-001	-3,5459627E-003	1,943999950890429E-001
4,8020890E-001	-3,3336896E-003	1,949999950738857E-001
4,8029679E-001	-2,4979601E-003	1,955999950587284E-001
4,8047632E-001	-2,1165558E-003	1,961999950435711E-001
4,8082396E-001	-1,8321250E-003	1,967999950284138E-001
4,8127094E-001	-1,0193025E-003	1,973999950132566E-001
4,8179048E-001	-7,1387371E-004	1,979999949980993E-001
4,8248193E-001	-1,9120854E-004	1,985999949829420E-001
4,8328418E-001	5,4945645E-004	1,991999949677847E-001
4,8422012E-001	9,2895183E-004	1,997999949526275E-001
4,8519045E-001	1,5718796E-003	2,003999949374702E-001
4,8626778E-001	2,1182154E-003	2,009999949223129E-001
4,8749402E-001	2,6530980E-003	2,015999949071556E-001
4,8881966E-001	2,7107475E-003	2,021999948919984E-001
4,9027514E-001	3,6323792E-003	2,027999948768411E-001
4,9178797E-001	3,8832126E-003	2,033999948616838E-001
4,9341536E-001	4,6616746E-003	2,039999948465265E-001
4,9518028E-001	4,9060173E-003	2,045999948313693E-001
4,9702165E-001	5,1858667E-003	2,051999948162120E-001
4,9890882E-001	5,4722065E-003	2,057999948010547E-001
5,0095266E-001	6,4785942E-003	2,063999947858974E-001
5,0306135E-001	6,5912218E-003	2,069999947707402E-001
5,0528473E-001	7,3811365E-003	2,075999947555829E-001
5,0751191E-001	7,0138583E-003	2,081999947404256E-001
5,0984228E-001	7,6140263E-003	2,087999947252683E-001
5,1229101E-001	8,0053573E-003	2,093999947101111E-001
5,1478559E-001	8,9850202E-003	2,099999946949538E-001
5,1741773E-001	9,3461899E-003	2,105999946797965E-001
5,2001929E-001	9,5130298E-003	2,111999946646392E-001
5,2272779E-001	9,8253312E-003	2,117999946494820E-001
5,2557003E-001	1,0161685E-002	2,123999946343247E-001
5,2840847E-001	1,1034448E-002	2,129999946191674E-001
5,3131181E-001	1,1253593E-002	2,135999946040101E-001
5,3431451E-001	1,1684629E-002	2,141999945888529E-001
5,3730953E-001	1,1937753E-002	2,147999945736956E-001
5,4034662E-001	1,2088940E-002	2,153999945585383E-001
5,4347152E-001	1,3119382E-002	2,159999945433810E-001
5,4660410E-001	1,3068604E-002	2,165999945282238E-001
5,4981691E-001	1,3437027E-002	2,171999945130665E-001
5,5300677E-001	1,3917697E-002	2,177999944979092E-001
5,5625772E-001	1,3562636E-002	2,183999944827519E-001
5,5949348E-001	1,4326971E-002	2,189999944675947E-001
5,6280178E-001	1,4648436E-002	2,195999944524374E-001
5,6606805E-001	1,4831311E-002	2,201999944372801E-001
5,6937635E-001	1,5024877E-002	2,207999944221228E-001
5,7269990E-001	1,5549069E-002	2,213999944069656E-001
5,7610369E-001	1,5912529E-002	2,219999943918083E-001
5,7943112E-001	1,5911002E-002	2,225999943766510E-001
5,8273178E-001	1,6071353E-002	2,231999943614937E-001
5,8611262E-001	1,6602416E-002	2,237999943463365E-001
5,8940947E-001	1,6510025E-002	2,243999943311792E-001
5,9268725E-001	1,6733369E-002	2,249999943160219E-001
5,9597260E-001	1,6872339E-002	2,255999943008646E-001
5,9923506E-001	1,6724586E-002	2,261999942857074E-001
6,0245550E-001	1,7364843E-002	2,267999942705501E-001
6,0569882E-001	1,7220911E-002	2,273999942553928E-001
6,0882759E-001	1,6925789E-002	2,279999942402355E-001
6,1199838E-001	1,7331248E-002	2,285999942250783E-001
6,1508894E-001	1,7457999E-002	2,291999942099210E-001
6,1814123E-001	1,6990693E-002	2,297999941947637E-001
6,2110192E-001	1,7213274E-002	2,303999941796064E-001
6,2413132E-001	1,7451128E-002	2,309999941644492E-001
6,2703854E-001	1,7589716E-002	2,315999941492919E-001
6,2985402E-001	1,6966639E-002	2,321999941341346E-001
6,3261217E-001	1,7212128E-002	2,327999941189773E-001
6,3531691E-001	1,7148370E-002	2,333999941038201E-001
6,3797963E-001	1,6752841E-002	2,339999940886628E-001
6,4057350E-001	1,6779564E-002	2,345999940735055E-001
6,4302987E-001	1,6550492E-002	2,351999940583482E-001
6,4541370E-001	1,6549731E-002	2,357999940431910E-001
6,4779747E-001	1,6615780E-002	2,363999940280337E-001
6,5007436E-001	1,6070589E-002	2,369999940128764E-001
6,5227860E-001	1,5997285E-002	2,375999939977191E-001
6,5439498E-001	1,5795702E-002	2,381999939825619E-001
6,5635097E-001	1,5540669E-002	2,387999939674046E-001
6,5827632E-001	1,5103144E-002	2,393999939522473E-001
6,6010624E-001	1,4848491E-002	2,399999939370900E-001
6,6176033E-001	1,4562151E-002	2,405999939219328E-001
6,6336101E-001	1,4219307E-002	2,411999939067755E-001
6,6483945E-001	1,3976873E-002	2,417999938916182E-001
6,6631025E-001	1,3199557E-002	2,423999938764609E-001
6,6762823E-001	1,2842205E-002	2,429999938613037E-001
6,6882014E-001	1,2501652E-002	2,435999938461464E-001
6,6997761E-001	1,1843071E-002	2,441999938309891E-001
6,7095935E-001	1,1486482E-002	2,447999938158318E-001
6,7182660E-001	1,0987489E-002	2,453999938006746E-001
6,7256010E-001	1,0126943E-002	2,459999937855173E-001
6,7326301E-001	9,8951990E-003	2,465999937703600E-001
6,7372143E-001	9,2557063E-003	2,471999937552027E-001
6,7420661E-001	8,3638551E-003	2,477999937400455E-001
6,7451602E-001	7,8350799E-003	2,483999937248882E-001
6,7467266E-001	7,2719459E-003	2,489999937097309E-001
6,7483693E-001	6,6324547E-003	2,495999936945736E-001
6,7473000E-001	5,2862763E-003	2,501999936794164E-001
6,7457336E-001	5,2633695E-003	2,507999936642591E-001
6,7434794E-001	4,4005327E-003	2,513999936491018E-001
6,7393154E-001	3,6736124E-003	2,519999936339445E-001
6,7343491E-001	3,0841343E-003	2,525999936187873E-001
6,7284280E-001	2,6836407E-003	2,531999936036300E-001
6,7208636E-001	2,0590387E-003	2,537999935884727E-001
6,7124593E-001	9,8545616E-004	2,543999935733154E-001
6,7032528E-001	6,6895550E-004	2,549999935581582E-001
6,6923648E-001	-3,8515584E-004	2,555999935430009E-001
6,6799879E-001	-9,4179995E-004	2,561999935278436E-001
6,6677248E-001	-1,3274039E-003	2,567999935126863E-001
6,6540104E-001	-1,9718588E-003	2,573999934975291E-001
6,6392261E-001	-2,9767198E-003	2,579999934823718E-001
6,6230667E-001	-3,5719243E-003	2,585999934672145E-001
6,6065633E-001	-4,2973175E-003	2,591999934520572E-001
6,5884554E-001	-4,8257099E-003	2,597999934369000E-001
6,5698135E-001	-5,3689908E-003	2,603999934217427E-001
6,5498334E-001	-6,0058106E-003	2,609999934065854E-001
6,5282869E-001	-6,4685354E-003	2,615999933914281E-001
6,5068173E-001	-7,4932496E-003	2,621999933762709E-001
6,4842016E-001	-7,3844404E-003	2,627999933611136E-001
6,4603257E-001	-8,1831366E-003	2,633999933459563E-001
6,4364880E-001	-8,5889753E-003	2,639999933307990E-001
6,4112747E-001	-8,9971051E-003	2,645999933156418E-001
6,3856411E-001	-9,6995914E-003	2,651999933004845E-001
6,3584793E-001	-1,0354736E-002	2,657999932853272E-001
6,3307828E-001	-1,1327145E-002	2,663999932701699E-001
6,3029718E-001	-1,1437481E-002	2,669999932550127E-001
6,2740529E-001	-1,1512693E-002	2,675999932398554E-001
6,2454396E-001	-1,2627509E-002	2,681999932246981E-001
6,2147248E-001	-1,2576349E-002	2,687999932095408E-001
6,1841249E-001	-1,2587038E-002	2,693999931943836E-001
6,1532956E-001	-1,2940191E-002	2,699999931792263E-001
6,1223137E-001	-1,3679328E-002	2,705999931640690E-001
6,0894603E-001	-1,3946198E-002	2,711999931489117E-001
6,0564917E-001	-1,4458936E-002	2,717999931337545E-001
6,0248226E-001	-1,4426867E-002	2,723999931185972E-001
5,9910512E-001	-1,5133169E-002	2,729999931034399E-001
5,9572047E-001	-1,4600961E-002	2,735999930882826E-001
5,9241980E-001	-1,5261450E-002	2,741999930731254E-001
5,8901983E-001	-1,5438599E-002	2,747999930579681E-001
5,8557016E-001	-1,5585206E-002	2,753999930428108E-001
5,8218163E-001	-1,5259922E-002	2,759999930276535E-001
5,7874727E-001	-1,5761208E-002	2,765999930124963E-001
5,7526714E-001	-1,5516100E-002	2,771999929973390E-001
5,7181364E-001	-1,5871162E-002	2,777999929821817E-001
5,6831044E-001	-1,5463033E-002	2,783999929670244E-001
5,6487232E-001	-1,6076945E-002	2,789999929518672E-001
5,6145704E-001	-1,5711578E-002	2,795999929367099E-001
5,5796540E-001	-1,6142232E-002	2,801999929215526E-001
5,5458832E-001	-1,5933774E-002	2,807999929063953E-001
5,5122274E-001	-1,5908960E-002	2,813999928912381E-001
5,4784185E-001	-1,5368734E-002	2,819999928760808E-001
5,4446477E-001	-1,5512665E-002	2,825999928609235E-001
