EC-Lab ASCII FILE
Nb header lines : 3                           
Ewe/V	I/mA	time/s	
5,4608452E-001	1,1244049E-002	1,031999973929487E-001
5,4908341E-001	1,2055344E-002	1,037999973777914E-001
5,5223888E-001	1,1721663E-002	1,043999973626342E-001
5,5531418E-001	1,1859106E-002	1,049999973474769E-001
5,5842382E-001	1,2647113E-002	1,055999973323196E-001
5,6164044E-001	1,2924289E-002	1,061999973171623E-001
5,6486088E-001	1,3282405E-002	1,067999973020051E-001
5,6813478E-001	1,3614559E-002	1,073999972868478E-001
5,7129407E-001	1,3680990E-002	1,079999972716905E-001
5,7465202E-001	1,4033761E-002	1,085999972565332E-001
5,7804823E-001	1,4166621E-002	1,091999972413760E-001
5,8125335E-001	1,4411728E-002	1,097999972262187E-001
5,8463424E-001	1,4812223E-002	1,103999972110614E-001
5,8798832E-001	1,5003879E-002	1,109999971959041E-001
5,9130430E-001	1,5190952E-002	1,115999971807469E-001
5,9469283E-001	1,5749125E-002	1,121999971655896E-001
5,9797817E-001	1,5570831E-002	1,127999971504323E-001
6,0127884E-001	1,5885040E-002	1,133999971352750E-001
6,0458720E-001	1,6172526E-002	1,139999971201178E-001
6,0786104E-001	1,6397780E-002	1,145999971049605E-001
6,1113501E-001	1,6090441E-002	1,151999970898032E-001
6,1437452E-001	1,6881501E-002	1,157999970746459E-001
6,1753386E-001	1,6984586E-002	1,163999970594887E-001
6,2070078E-001	1,6571110E-002	1,169999970443314E-001
6,2383723E-001	1,7338499E-002	1,175999970291741E-001
6,2687427E-001	1,6720770E-002	1,181999970140168E-001
6,3001829E-001	1,7193040E-002	1,187999969988596E-001
6,3302481E-001	1,7488923E-002	1,193999969837023E-001
6,3587463E-001	1,7227782E-002	1,199999969685450E-001
6,3882387E-001	1,7191131E-002	1,205999969533877E-001
6,4164317E-001	1,6945641E-002	1,211999969382305E-001
6,4443958E-001	1,7059797E-002	1,217999969230732E-001
6,4708316E-001	1,7191894E-002	1,223999969079159E-001
6,4975345E-001	1,6677627E-002	1,229999968927586E-001
6,5230155E-001	1,7159060E-002	1,235999968776014E-001
6,5484959E-001	1,6850958E-002	1,241999968624441E-001
6,5721053E-001	1,6575692E-002	1,247999968472868E-001
6,5954083E-001	1,6428322E-002	1,253999968321295E-001
6,6179472E-001	1,6513843E-002	1,259999968169723E-001
6,6393405E-001	1,5873969E-002	1,265999968018150E-001
6,6601992E-001	1,5930090E-002	1,271999967866577E-001
6,6799492E-001	1,5891530E-002	1,277999967715004E-001
6,6986686E-001	1,4971044E-002	1,283999967563432E-001
6,7163175E-001	1,4978298E-002	1,289999967411859E-001
6,7339283E-001	1,4434636E-002	1,295999967260286E-001
6,7496300E-001	1,4213582E-002	1,301999967108713E-001
6,7640322E-001	1,4142568E-002	1,307999966957141E-001
6,7784345E-001	1,3775290E-002	1,313999966805568E-001
6,7914999E-001	1,3366016E-002	1,319999966653995E-001
6,8027312E-001	1,2416895E-002	1,325999966502422E-001
6,8146878E-001	1,2242420E-002	1,331999966350850E-001
6,8239331E-001	1,2106885E-002	1,337999966199277E-001
6,8320704E-001	1,1268102E-002	1,343999966047704E-001
6,8393284E-001	1,0624791E-002	1,349999965896131E-001
6,8462050E-001	1,0458332E-002	1,355999965744559E-001
6,8508273E-001	9,8883258E-003	1,361999965592986E-001
6,8552965E-001	9,1678957E-003	1,367999965441413E-001
6,8579710E-001	8,7441131E-003	1,373999965289840E-001
6,8595755E-001	7,8301169E-003	1,379999965138268E-001
6,8601102E-001	7,4521489E-003	1,385999964986695E-001
6,8594229E-001	6,8783252E-003	1,391999964835122E-001
6,8575507E-001	5,9971623E-003	1,397999964683549E-001
6,8546855E-001	5,2171731E-003	1,403999964531977E-001
6,8509799E-001	4,8021716E-003	1,409999964380404E-001
6,8460137E-001	4,0210374E-003	1,415999964228831E-001
6,8392903E-001	3,6633043E-003	1,421999964077258E-001
6,8320698E-001	2,5908668E-003	1,427999963925686E-001
6,8237418E-001	2,1346323E-003	1,433999963774113E-001
6,8138093E-001	1,4214559E-003	1,439999963622540E-001
6,8026161E-001	6,5788371E-004	1,445999963470967E-001
6,7909646E-001	-2,1695512E-005	1,451999963319395E-001
6,7783964E-001	-9,3072810E-004	1,457999963167822E-001
6,7642611E-001	-1,4992077E-003	1,463999963016249E-001
6,7492479E-001	-2,0016381E-003	1,469999962864676E-001
6,7331266E-001	-2,5857708E-003	1,475999962713104E-001
6,7160124E-001	-2,9908461E-003	1,481999962561531E-001
6,6978276E-001	-4,3969643E-003	1,487999962409958E-001
6,6783452E-001	-4,7756955E-003	1,493999962258385E-001
6,6587853E-001	-5,3304308E-003	1,499999962106813E-001
6,6367048E-001	-5,6545674E-003	1,505999961955240E-001
6,6156173E-001	-6,5002237E-003	1,511999961803667E-001
6,5928870E-001	-7,0286156E-003	1,517999961652095E-001
6,5693545E-001	-7,3794769E-003	1,523999961500522E-001
6,5447909E-001	-7,9384111E-003	1,529999961348949E-001
6,5189278E-001	-8,1018163E-003	1,535999961197376E-001
6,4935619E-001	-8,8069746E-003	1,541999961045804E-001
6,4665526E-001	-9,2968065E-003	1,547999960894231E-001
6,4386654E-001	-1,0007311E-002	1,553999960742658E-001
6,4103955E-001	-1,0330302E-002	1,559999960591085E-001
6,3815916E-001	-1,0755229E-002	1,565999960439513E-001
6,3527107E-001	-1,0968266E-002	1,571999960287940E-001
6,3217670E-001	-1,1190847E-002	1,577999960136367E-001
6,2912816E-001	-1,1476805E-002	1,583999959984794E-001
6,2605292E-001	-1,1740619E-002	1,589999959833222E-001
6,2282866E-001	-1,2276265E-002	1,595999959681649E-001
6,1963499E-001	-1,2594292E-002	1,601999959530076E-001
6,1639160E-001	-1,2132714E-002	1,607999959378503E-001
6,1310619E-001	-1,2861924E-002	1,613999959226931E-001
6,0977119E-001	-1,3446058E-002	1,619999959075358E-001
6,0642850E-001	-1,3145974E-002	1,625999958923785E-001
6,0306674E-001	-1,3725143E-002	1,631999958772212E-001
5,9962851E-001	-1,3817155E-002	1,637999958620640E-001
5,9621710E-001	-1,3912600E-002	1,643999958469067E-001
5,9283239E-001	-1,3707580E-002	1,649999958317494E-001
5,8933693E-001	-1,4583399E-002	1,655999958165921E-001
5,8586818E-001	-1,4042408E-002	1,661999958014349E-001
5,8240324E-001	-1,4226047E-002	1,667999957862776E-001
5,7893831E-001	-1,4676936E-002	1,673999957711203E-001
5,7550013E-001	-1,4470771E-002	1,679999957559630E-001
5,7210016E-001	-1,4342873E-002	1,685999957408058E-001
5,6866574E-001	-1,4862103E-002	1,691999957256485E-001
5,6524670E-001	-1,4500169E-002	1,697999957104912E-001
5,6184673E-001	-1,4482225E-002	1,703999956953339E-001
5,5846965E-001	-1,4927388E-002	1,709999956801767E-001
5,5511934E-001	-1,4260027E-002	1,715999956650194E-001
5,5183011E-001	-1,4324547E-002	1,721999956498621E-001
5,4856771E-001	-1,4418085E-002	1,727999956347048E-001
5,4531664E-001	-1,4098148E-002	1,733999956195476E-001
5,4213828E-001	-1,4079059E-002	1,739999956043903E-001
5,3901333E-001	-1,3601063E-002	1,745999955892330E-001
5,3594190E-001	-1,3625497E-002	1,751999955740757E-001
5,3282076E-001	-1,3578154E-002	1,757999955589185E-001
5,2984869E-001	-1,3457130E-002	1,763999955437612E-001
5,2693003E-001	-1,3247910E-002	1,769999955286039E-001
5,2406490E-001	-1,2698521E-002	1,775999955134466E-001
5,2126467E-001	-1,2551532E-002	1,781999954982894E-001
5,1847970E-001	-1,2420963E-002	1,787999954831321E-001
5,1590109E-001	-1,1939148E-002	1,793999954679748E-001
5,1332629E-001	-1,2042230E-002	1,799999954528175E-001
5,1078200E-001	-1,1569579E-002	1,805999954376603E-001
5,0837910E-001	-1,1150378E-002	1,811999954225030E-001
5,0603354E-001	-1,0671618E-002	1,817999954073457E-001
5,0386363E-001	-1,0977810E-002	1,823999953921884E-001
5,0171286E-001	-1,0377643E-002	1,829999953770312E-001
4,9968430E-001	-1,0504778E-002	1,835999953618739E-001
4,9756408E-001	-1,0203167E-002	1,841999953467166E-001
4,9580678E-001	-9,5190061E-003	1,847999953315593E-001
4,9399602E-001	-9,5652025E-003	1,853999953164021E-001
4,9235716E-001	-9,3239136E-003	1,859999953012448E-001
4,9077177E-001	-8,3996095E-003	1,865999952860875E-001
4,8925135E-001	-8,3931191E-003	1,871999952709302E-001
4,8787987E-001	-8,2125338E-003	1,877999952557730E-001
4,8666507E-001	-7,4065835E-003	1,883999952406157E-001
4,8548844E-001	-7,5539532E-003	1,889999952254584E-001
4,8444551E-001	-6,8724644E-003	1,895999952103011E-001
4,8355922E-001	-6,3299472E-003	1,901999951951439E-001
4,8266146E-001	-5,6202067E-003	1,907999951799866E-001
4,8204261E-001	-5,3151594E-003	1,913999951648293E-001
4,8137790E-001	-5,0219474E-003	1,919999951496720E-001
4,8092330E-001	-4,5977836E-003	1,925999951345148E-001
4,8051071E-001	-4,2732651E-003	1,931999951193575E-001
4,8028150E-001	-3,7849608E-003	1,937999951042002E-001
4,8019361E-001	-3,0530770E-003	1,943999950890429E-001
4,8025092E-001	-2,8598933E-003	1,949999950738857E-001
4,8025858E-001	-2,2226924E-003	1,955999950587284E-001
4,8045340E-001	-1,8153265E-003	1,961999950435711E-001
4,8083159E-001	-1,6576489E-003	1,967999950284138E-001
4,8124799E-001	-8,7536912E-004	1,973999950132566E-001
4,8177519E-001	-5,9628359E-004	1,979999949980993E-001
4,8248193E-001	-4,9184095E-005	1,985999949829420E-001
4,8327270E-001	6,6971907E-004	1,991999949677847E-001
4,8422012E-001	8,9764543E-004	1,997999949526275E-001
4,8511788E-001	1,7505555E-003	2,003999949374702E-001
4,8626393E-001	1,9987165E-003	2,009999949223129E-001
4,8750168E-001	2,1487584E-003	2,015999949071556E-001
4,8880056E-001	2,3873746E-003	2,021999948919984E-001
4,9029425E-001	3,1887437E-003	2,027999948768411E-001
4,9176121E-001	3,3154967E-003	2,033999948616838E-001
4,9344593E-001	4,1748970E-003	2,039999948465265E-001
4,9512300E-001	4,5360667E-003	2,045999948313693E-001
4,9695286E-001	4,6215868E-003	2,051999948162120E-001
4,9888971E-001	4,8185885E-003	2,057999948010547E-001
5,0093353E-001	5,7535828E-003	2,063999947858974E-001
5,0308430E-001	5,7562552E-003	2,069999947707402E-001
5,0518924E-001	6,6015297E-003	2,075999947555829E-001
5,0745845E-001	6,3106087E-003	2,081999947404256E-001
5,0981933E-001	7,1180863E-003	2,087999947252683E-001
5,1221842E-001	7,3322682E-003	2,093999947101111E-001
5,1475507E-001	8,1523452E-003	2,099999946949538E-001
5,1740247E-001	8,5497843E-003	2,105999946797965E-001
5,1999253E-001	8,7128067E-003	2,111999946646392E-001
5,2272016E-001	8,8666659E-003	2,117999946494820E-001
5,2554327E-001	9,2767049E-003	2,123999946343247E-001
5,2843523E-001	9,9429218E-003	2,129999946191674E-001
5,3129274E-001	1,0111671E-002	2,135999946040101E-001
5,3429157E-001	1,0495748E-002	2,141999945888529E-001
5,3730571E-001	1,0694277E-002	2,147999945736956E-001
5,4033512E-001	1,0928311E-002	2,153999945585383E-001
5,4346770E-001	1,1715172E-002	2,159999945433810E-001
5,4657352E-001	1,1853761E-002	2,165999945282238E-001
5,4978633E-001	1,2149263E-002	2,171999945130665E-001
5,5299145E-001	1,2542502E-002	2,177999944979092E-001
5,5622333E-001	1,2225620E-002	2,183999944827519E-001
5,5948585E-001	1,3232009E-002	2,189999944675947E-001
5,6279796E-001	1,3362197E-002	2,195999944524374E-001
5,6609476E-001	1,3563018E-002	2,201999944372801E-001
5,6938779E-001	1,3693207E-002	2,207999944221228E-001
5,7263881E-001	1,3964275E-002	2,213999944069656E-001
5,7606548E-001	1,4204036E-002	2,219999943918083E-001
5,7943875E-001	1,4236871E-002	2,225999943766510E-001
5,8265918E-001	1,4346060E-002	2,231999943614937E-001
5,8609354E-001	1,4798095E-002	2,237999943463365E-001
5,8930254E-001	1,4762590E-002	2,243999943311792E-001
5,9271014E-001	1,4958828E-002	2,249999943160219E-001
5,9598792E-001	1,5125668E-002	2,255999943008646E-001
5,9916627E-001	1,5034802E-002	2,261999942857074E-001
6,0244781E-001	1,5391009E-002	2,267999942705501E-001
6,0567588E-001	1,5390245E-002	2,273999942553928E-001
6,0881615E-001	1,5158121E-002	2,279999942402355E-001
6,1195636E-001	1,5806774E-002	2,285999942250783E-001
6,1503923E-001	1,5903365E-002	2,291999942099210E-001
6,1808014E-001	1,5314653E-002	2,297999941947637E-001
6,2102169E-001	1,5674677E-002	2,303999941796064E-001
6,2405109E-001	1,5769741E-002	2,309999941644492E-001
6,2695825E-001	1,5894966E-002	2,315999941492919E-001
6,2978905E-001	1,5422698E-002	2,321999941341346E-001
6,3255870E-001	1,5524633E-002	2,327999941189773E-001
6,3531309E-001	1,5511653E-002	2,333999941038201E-001
6,3792610E-001	1,5016477E-002	2,339999940886628E-001
6,4054292E-001	1,5018386E-002	2,345999940735055E-001
6,4304900E-001	1,4815657E-002	2,351999940583482E-001
6,4540225E-001	1,4720594E-002	2,357999940431910E-001
6,4776313E-001	1,5002351E-002	2,363999940280337E-001
6,5002853E-001	1,4456779E-002	2,369999940128764E-001
6,5224040E-001	1,4242979E-002	2,375999939977191E-001
6,5432620E-001	1,4250615E-002	2,381999939825619E-001
6,5631276E-001	1,4110498E-002	2,387999939674046E-001
6,5821904E-001	1,3775672E-002	2,393999939522473E-001
6,6005278E-001	1,3655792E-002	2,399999939370900E-001
6,6174507E-001	1,3184667E-002	2,405999939219328E-001
6,6336864E-001	1,2752867E-002	2,411999939067755E-001
6,6488147E-001	1,2419568E-002	2,417999938916182E-001
6,6634846E-001	1,1593383E-002	2,423999938764609E-001
6,6756326E-001	1,1271537E-002	2,429999938613037E-001
6,6877049E-001	1,1110423E-002	2,435999938461464E-001
6,6993177E-001	1,0498802E-002	2,441999938309891E-001
6,7086393E-001	1,0134579E-002	2,447999938158318E-001
6,7178845E-001	9,8230410E-003	2,453999938006746E-001
6,7251039E-001	9,0590864E-003	2,459999937855173E-001
6,7319810E-001	8,7582394E-003	2,465999937703600E-001
6,7368704E-001	8,2538994E-003	2,471999937552027E-001
6,7414165E-001	7,5208708E-003	2,477999937400455E-001
6,7443198E-001	7,0184399E-003	2,483999937248882E-001
6,7459625E-001	6,5740407E-003	2,489999937097309E-001
6,7469180E-001	5,7455655E-003	2,495999936945736E-001
6,7468792E-001	4,8334780E-003	2,501999936794164E-001
6,7452365E-001	4,9621402E-003	2,507999936642591E-001
6,7429829E-001	4,0550162E-003	2,513999936491018E-001
6,7390865E-001	3,2017245E-003	2,519999936339445E-001
6,7339289E-001	2,6859317E-003	2,525999936187873E-001
6,7277783E-001	2,3465236E-003	2,531999936036300E-001
6,7207497E-001	1,7952246E-003	2,537999935884727E-001
6,7120397E-001	8,2663319E-004	2,543999935733154E-001
6,7023355E-001	4,9600640E-004	2,549999935581582E-001
6,6917539E-001	-3,5843081E-004	2,555999935430009E-001
6,6799110E-001	-8,9293130E-004	2,561999935278436E-001
6,6675723E-001	-1,2227945E-003	2,567999935126863E-001
6,6537428E-001	-1,8092181E-003	2,573999934975291E-001
6,6392261E-001	-2,6136411E-003	2,579999934823718E-001
6,6229904E-001	-3,1851751E-003	2,585999934672145E-001
6,6064101E-001	-3,8006138E-003	2,591999934520572E-001
6,5880740E-001	-4,2908275E-003	2,597999934369000E-001
6,5684754E-001	-4,6290900E-003	2,603999934217427E-001
6,5492600E-001	-5,2681998E-003	2,609999934065854E-001
6,5287071E-001	-5,9168544E-003	2,615999933914281E-001
6,5068179E-001	-6,8109971E-003	2,621999933762709E-001
6,4839351E-001	-6,7888536E-003	2,627999933611136E-001
6,4603639E-001	-7,6306914E-003	2,633999933459563E-001
6,4363348E-001	-7,8078401E-003	2,639999933307990E-001
6,4112359E-001	-8,1178518E-003	2,645999933156418E-001
6,3851058E-001	-8,7145818E-003	2,651999933004845E-001
6,3585562E-001	-9,5785651E-003	2,657999932853272E-001
6,3302481E-001	-1,0212711E-002	2,663999932701699E-001
6,3029712E-001	-1,0490652E-002	2,669999932550127E-001
6,2737852E-001	-1,0340228E-002	2,675999932398554E-001
6,2446368E-001	-1,1031261E-002	2,681999932246981E-001
6,2142283E-001	-1,1400448E-002	2,687999932095408E-001
6,1846215E-001	-1,1528728E-002	2,693999931943836E-001
6,1528754E-001	-1,1676097E-002	2,699999931792263E-001
6,1214733E-001	-1,2263666E-002	2,705999931640690E-001
6,0893452E-001	-1,2438905E-002	2,711999931489117E-001
6,0559952E-001	-1,2713028E-002	2,717999931337545E-001
6,0241729E-001	-1,2869178E-002	2,723999931185972E-001
5,9908605E-001	-1,3646496E-002	2,729999931034399E-001
5,9571284E-001	-1,3058162E-002	2,735999930882826E-001
5,9237015E-001	-1,3663293E-002	2,741999930731254E-001
5,8901221E-001	-1,3917945E-002	2,747999930579681E-001
5,8554727E-001	-1,3999647E-002	2,753999930428108E-001
5,8210140E-001	-1,3688110E-002	2,759999930276535E-001
5,7867855E-001	-1,4164961E-002	2,765999930124963E-001
5,7532060E-001	-1,3977886E-002	2,771999929973390E-001
5,7174867E-001	-1,4265753E-002	2,777999929821817E-001
5,6825322E-001	-1,3885112E-002	2,783999929670244E-001
5,6484175E-001	-1,4166487E-002	2,789999929518672E-001
5,6144941E-001	-1,3939326E-002	2,795999929367099E-001
5,5797303E-001	-1,4305840E-002	2,801999929215526E-001
5,5454630E-001	-1,4203521E-002	2,807999929063953E-001
5,5118448E-001	-1,4360817E-002	2,813999928912381E-001
5,4779214E-001	-1,3970631E-002	2,819999928760808E-001
5,4441893E-001	-1,4019120E-002	2,825999928609235E-001
