EC-Lab ASCII FILE
Nb header lines : 3                           
Ewe/V	I/mA	time/s	
4,9165180E-001	1,1651032E-002	8,459999786282424E-002
4,9192685E-001	1,1740752E-002	8,519999784766696E-002
4,9223632E-001	1,2192023E-002	8,579999783250969E-002
4,9268711E-001	1,2831134E-002	8,639999781735241E-002
4,9325246E-001	1,3294240E-002	8,699999780219514E-002
4,9397832E-001	1,3706187E-002	8,759999778703786E-002
4,9480346E-001	1,4062393E-002	8,819999777188059E-002
4,9570504E-001	1,4494194E-002	8,879999775672331E-002
4,9674031E-001	1,4903468E-002	8,939999774156604E-002
4,9781382E-001	1,5576938E-002	8,999999772640876E-002
4,9910885E-001	1,5885804E-002	9,059999771125149E-002
5,0046504E-001	1,6333256E-002	9,119999769609421E-002
5,0190526E-001	1,6566910E-002	9,179999768093694E-002
5,0342184E-001	1,7196093E-002	9,239999766577967E-002
5,0509894E-001	1,7708451E-002	9,299999765062239E-002
5,0686389E-001	1,8026860E-002	9,359999763546512E-002
5,0873959E-001	1,8313199E-002	9,419999762030784E-002
5,1060003E-001	1,8980563E-002	9,479999760515057E-002
5,1263618E-001	1,9529572E-002	9,539999758999329E-002
5,1477551E-001	1,9922428E-002	9,599999757483602E-002
5,1704472E-001	2,0054143E-002	9,659999755967874E-002
5,1926047E-001	2,0408824E-002	9,719999754452147E-002
5,2162516E-001	2,0860858E-002	9,779999752936419E-002
5,2407390E-001	2,1271277E-002	9,839999751420692E-002
5,2671748E-001	2,1564489E-002	9,899999749904964E-002
5,2928847E-001	2,1655355E-002	9,959999748389237E-002
5,3192443E-001	2,2059286E-002	1,001999974687351E-001
5,3467500E-001	2,2385331E-002	1,007999974535778E-001
5,3748661E-001	2,2682741E-002	1,013999974384205E-001
5,4034418E-001	2,2743445E-002	1,019999974232633E-001
5,4322845E-001	2,2959918E-002	1,025999974081060E-001
5,4619670E-001	2,3455095E-002	1,031999973929487E-001
5,4926819E-001	2,3862079E-002	1,037999973777914E-001
5,5228227E-001	2,4127038E-002	1,043999973626342E-001
5,5546451E-001	2,4277080E-002	1,049999973474769E-001
5,5852449E-001	2,4323657E-002	1,055999973323196E-001
5,6169909E-001	2,4741715E-002	1,061999973171623E-001
5,6492722E-001	2,5327755E-002	1,067999973020051E-001
5,6819344E-001	2,5296832E-002	1,073999972868478E-001
5,7146734E-001	2,5565611E-002	1,079999972716905E-001
5,7480240E-001	2,5819499E-002	1,085999972565332E-001
5,7815272E-001	2,5936706E-002	1,091999972413760E-001
5,8140755E-001	2,5973357E-002	1,097999972262187E-001
5,8470821E-001	2,6092092E-002	1,103999972110614E-001
5,8796304E-001	2,6502131E-002	1,109999971959041E-001
5,9148526E-001	2,6775490E-002	1,115999971807469E-001
5,9478593E-001	2,6589176E-002	1,121999971655896E-001
5,9801018E-001	2,6593378E-002	1,127999971504323E-001
6,0127646E-001	2,7188199E-002	1,133999971352750E-001
6,0474521E-001	2,7326409E-002	1,139999971201178E-001
6,0788155E-001	2,6836194E-002	1,145999971049605E-001
6,1107528E-001	2,7424144E-002	1,151999970898032E-001
6,1437970E-001	2,7710864E-002	1,157999970746459E-001
6,1767274E-001	2,7575713E-002	1,163999970594887E-001
6,2080151E-001	2,7306937E-002	1,169999970443314E-001
6,2384242E-001	2,7426815E-002	1,175999970291741E-001
6,2694055E-001	2,7592892E-002	1,181999970140168E-001
6,3008845E-001	2,7374512E-002	1,187999969988596E-001
6,3301086E-001	2,7171401E-002	1,193999969837023E-001
6,3590658E-001	2,7375275E-002	1,199999969685450E-001
6,3887489E-001	2,7355803E-002	1,205999969533877E-001
6,4178586E-001	2,7239360E-002	1,211999969382305E-001
6,4453268E-001	2,6869027E-002	1,217999969230732E-001
6,4719915E-001	2,6759453E-002	1,223999969079159E-001
6,4978540E-001	2,6523894E-002	1,229999968927586E-001
6,5235257E-001	2,6509002E-002	1,235999968776014E-001
6,5488541E-001	2,6615903E-002	1,241999968624441E-001
6,5728450E-001	2,6252441E-002	1,247999968472868E-001
6,5958041E-001	2,6161576E-002	1,253999968321295E-001
6,6188401E-001	2,5956942E-002	1,259999968169723E-001
6,6398895E-001	2,5791626E-002	1,265999968018150E-001
6,6610533E-001	2,5532775E-002	1,271999967866577E-001
6,6810709E-001	2,5449164E-002	1,277999967715004E-001
6,7003632E-001	2,5049433E-002	1,283999967563432E-001
6,7174774E-001	2,4717281E-002	1,289999967411859E-001
6,7347068E-001	2,4459958E-002	1,295999967260286E-001
6,7504084E-001	2,4064807E-002	1,301999967108713E-001
6,7655361E-001	2,3710510E-002	1,307999966957141E-001
6,7789447E-001	2,3340560E-002	1,313999966805568E-001
6,7923540E-001	2,3085145E-002	1,319999966653995E-001
6,8041581E-001	2,2643417E-002	1,325999966502422E-001
6,8157339E-001	2,2277666E-002	1,331999966350850E-001
6,8246728E-001	2,1671390E-002	1,337999966199277E-001
6,8331921E-001	2,1361381E-002	1,343999966047704E-001
6,8400681E-001	2,1094130E-002	1,349999965896131E-001
6,8465626E-001	2,0545121E-002	1,355999965744559E-001
6,8519104E-001	2,0106832E-002	1,361999965592986E-001
6,8560362E-001	1,9466959E-002	1,367999965441413E-001
6,8584430E-001	1,8832428E-002	1,373999965289840E-001
6,8600482E-001	1,8433079E-002	1,379999965138268E-001
6,8613088E-001	1,7736703E-002	1,385999964986695E-001
6,8601626E-001	1,7185785E-002	1,391999964835122E-001
6,8589014E-001	1,6616926E-002	1,397999964683549E-001
6,8559217E-001	1,5961397E-002	1,403999964531977E-001
6,8519491E-001	1,5370773E-002	1,409999964380404E-001
6,8471736E-001	1,4825203E-002	1,415999964228831E-001
6,8401062E-001	1,4011999E-002	1,421999964077258E-001
6,8323129E-001	1,3258734E-002	1,427999963925686E-001
6,8235648E-001	1,2880003E-002	1,433999963774113E-001
6,8147022E-001	1,2389407E-002	1,439999963622540E-001
6,8043107E-001	1,1807946E-002	1,445999963470967E-001
6,7923921E-001	1,1238323E-002	1,451999963319395E-001
6,7787921E-001	1,0468641E-002	1,457999963167822E-001
6,7642748E-001	9,9940803E-003	1,463999963016249E-001
6,7500639E-001	9,6332934E-003	1,469999962864676E-001
6,7340189E-001	8,9239338E-003	1,475999962713104E-001
6,7164463E-001	8,3859982E-003	1,481999962561531E-001
6,6982245E-001	7,8774588E-003	1,487999962409958E-001
6,6794282E-001	7,4246600E-003	1,493999962258385E-001
6,6592580E-001	6,9615543E-003	1,499999962106813E-001
6,6381323E-001	6,3094636E-003	1,505999961955240E-001
6,6163570E-001	5,7131136E-003	1,511999961803667E-001
6,5930539E-001	5,4027215E-003	1,517999961652095E-001
6,5691775E-001	4,9109808E-003	1,523999961500522E-001
6,5445369E-001	4,5181233E-003	1,529999961348949E-001
6,5198964E-001	3,9412440E-003	1,535999961197376E-001
6,4931166E-001	3,5170801E-003	1,541999961045804E-001
6,4658022E-001	3,3437491E-003	1,547999960894231E-001
6,4387172E-001	3,1940888E-003	1,553999960742658E-001
6,4115936E-001	2,7951223E-003	1,559999960591085E-001
6,3824838E-001	1,9845904E-003	1,565999960439513E-001
6,3515401E-001	1,6825977E-003	1,571999960287940E-001
6,3219339E-001	1,5062125E-003	1,577999960136367E-001
6,2922889E-001	1,3241004E-003	1,583999959984794E-001
6,2610012E-001	6,2543189E-004	1,589999959833222E-001
6,2284917E-001	2,2379293E-004	1,595999959681649E-001
6,1960959E-001	1,6957930E-004	1,601999959530076E-001
6,1650378E-001	-6,0422894E-006	1,607999959378503E-001
6,1316109E-001	-6,0811895E-004	1,613999959226931E-001
6,0983753E-001	-9,1240247E-004	1,619999959075358E-001
6,0643756E-001	-1,0616807E-003	1,625999958923785E-001
6,0303754E-001	-1,1178034E-003	1,631999958772212E-001
5,9971398E-001	-1,3243497E-003	1,637999958620640E-001
5,9628725E-001	-1,6572671E-003	1,643999958469067E-001
5,9287578E-001	-1,6878101E-003	1,649999958317494E-001
5,8945674E-001	-1,8229621E-003	1,655999958165921E-001
5,8599561E-001	-2,0810496E-003	1,661999958014349E-001
5,8250391E-001	-2,1177011E-003	1,667999957862776E-001
5,7895112E-001	-2,0531793E-003	1,673999957711203E-001
5,7560462E-001	-2,1352633E-003	1,679999957559630E-001
5,7213974E-001	-2,2639253E-003	1,685999957408058E-001
5,6875503E-001	-2,2784329E-003	1,691999957256485E-001
5,6537795E-001	-2,3185206E-003	1,697999957104912E-001
5,6197035E-001	-2,3536449E-003	1,703999956953339E-001
5,5855125E-001	-2,4647445E-003	1,709999956801767E-001
5,5528879E-001	-2,2807238E-003	1,715999956650194E-001
5,5198812E-001	-2,3605172E-003	1,721999956498621E-001
5,4875243E-001	-2,4395466E-003	1,727999956347048E-001
5,4538685E-001	-2,5800439E-003	1,733999956195476E-001
5,4222751E-001	-2,1742054E-003	1,739999956043903E-001
5,3907204E-001	-2,0566154E-003	1,745999955892330E-001
5,3593183E-001	-2,0986116E-003	1,751999955740757E-001
5,3284127E-001	-1,7294246E-003	1,757999955589185E-001
5,3002197E-001	-1,7626400E-003	1,763999955437612E-001
5,2700019E-001	-1,8378518E-003	1,769999955286039E-001
5,2409685E-001	-1,7061357E-003	1,775999955134466E-001
5,2139974E-001	-1,6213792E-003	1,781999954982894E-001
5,1860720E-001	-1,4652287E-003	1,787999954831321E-001
5,1602471E-001	-1,4671376E-003	1,793999954679748E-001
5,1343465E-001	-1,1907245E-003	1,799999954528175E-001
5,1100117E-001	-1,0525179E-003	1,805999954376603E-001
5,0845307E-001	-1,1139854E-003	1,811999954225030E-001
5,0613803E-001	-8,5208024E-004	1,817999954073457E-001
5,0395292E-001	-6,8027654E-004	1,823999953921884E-001
5,0175244E-001	-6,0162862E-004	1,829999953770312E-001
4,9967426E-001	-1,2248705E-004	1,835999953618739E-001
4,9770302E-001	1,4323606E-004	1,841999953467166E-001
4,9584258E-001	1,8790504E-004	1,847999953315593E-001
4,9401268E-001	3,3183841E-004	1,853999953164021E-001
4,9237382E-001	8,6061214E-004	1,859999953012448E-001
4,9081138E-001	1,2580515E-003	1,865999952860875E-001
4,8934820E-001	1,5363735E-003	1,871999952709302E-001
4,8803407E-001	1,8112597E-003	1,877999952557730E-001
4,8671991E-001	2,0269686E-003	1,883999952406157E-001
4,8550510E-001	2,5129823E-003	1,889999952254584E-001
4,8453477E-001	2,8378824E-003	1,895999952103011E-001
4,8359880E-001	3,0887160E-003	1,901999951951439E-001
4,8275456E-001	3,5682390E-003	1,907999951799866E-001
4,8209748E-001	3,8805401E-003	1,913999951648293E-001
4,8145568E-001	4,2096400E-003	1,919999951496720E-001
4,8105073E-001	4,8208795E-003	1,925999951345148E-001
4,8067635E-001	5,0591137E-003	1,931999951193575E-001
4,8038220E-001	5,4462450E-003	1,937999951042002E-001
4,8022175E-001	5,9215687E-003	1,943999950890429E-001
4,8017591E-001	6,4721042E-003	1,949999950738857E-001
4,8024085E-001	7,1039605E-003	1,955999950587284E-001
4,8054644E-001	7,3444857E-003	1,961999950435711E-001
4,8081771E-001	7,6861843E-003	1,967999950284138E-001
4,8123795E-001	8,3283484E-003	1,973999950132566E-001
4,8187208E-001	8,7074619E-003	1,979999949980993E-001
4,8257115E-001	8,7807644E-003	1,985999949829420E-001
4,8330465E-001	9,3305372E-003	1,991999949677847E-001
4,8419097E-001	9,8302942E-003	1,997999949526275E-001
4,8520330E-001	1,0354487E-002	2,003999949374702E-001
4,8637611E-001	1,0822557E-002	2,009999949223129E-001
4,8761383E-001	1,1056592E-002	2,015999949071556E-001
4,8886690E-001	1,1211597E-002	2,021999948919984E-001
4,9025360E-001	1,1742279E-002	2,027999948768411E-001
4,9173203E-001	1,2451256E-002	2,033999948616838E-001
4,9341673E-001	1,2947578E-002	2,039999948465265E-001
4,9518171E-001	1,3349217E-002	2,045999948313693E-001
4,9695426E-001	1,3635557E-002	2,051999948162120E-001
4,9893314E-001	1,4032614E-002	2,057999948010547E-001
5,0093877E-001	1,4451052E-002	2,063999947858974E-001
5,0299400E-001	1,4944321E-002	2,069999947707402E-001
5,0520211E-001	1,5483401E-002	2,075999947555829E-001
5,0753623E-001	1,5839608E-002	2,081999947404256E-001
5,0999266E-001	1,6272172E-002	2,087999947252683E-001
5,1244521E-001	1,6472610E-002	2,093999947101111E-001
5,1484430E-001	1,6823852E-002	2,099999946949538E-001
5,1741147E-001	1,7261760E-002	2,105999946797965E-001
5,2012378E-001	1,7749684E-002	2,111999946646392E-001
5,2292782E-001	1,7984483E-002	2,117999946494820E-001
5,2566314E-001	1,8257078E-002	2,123999946343247E-001
5,2849770E-001	1,8496456E-002	2,129999946191674E-001
5,3139722E-001	1,9057684E-002	2,135999946040101E-001
5,3434265E-001	1,9098915E-002	2,141999945888529E-001
5,3731090E-001	1,9532243E-002	2,147999945736956E-001
5,4043198E-001	2,0269090E-002	2,153999945585383E-001
5,4356456E-001	2,0290852E-002	2,159999945433810E-001
5,4677737E-001	2,0326739E-002	2,165999945282238E-001
5,4982591E-001	2,0551231E-002	2,171999945130665E-001
5,5308455E-001	2,0876128E-002	2,177999944979092E-001
5,5629349E-001	2,0967757E-002	2,183999944827519E-001
5,5965149E-001	2,1329692E-002	2,189999944675947E-001
5,6294447E-001	2,1101002E-002	2,195999944524374E-001
5,6609994E-001	2,1269370E-002	2,201999944372801E-001
5,6945032E-001	2,2034850E-002	2,207999944221228E-001
5,7286173E-001	2,1922987E-002	2,213999944069656E-001
5,7621586E-001	2,1533184E-002	2,219999943918083E-001
5,7944781E-001	2,1831742E-002	2,225999943766510E-001
5,8284396E-001	2,2338370E-002	2,231999943614937E-001
5,8625156E-001	2,2253614E-002	2,237999943463365E-001
5,8945674E-001	2,2204744E-002	2,243999943311792E-001
5,9273446E-001	2,2438779E-002	2,249999943160219E-001
5,9607714E-001	2,2649527E-002	2,255999943008646E-001
5,9932429E-001	2,2751082E-002	2,261999942857074E-001
6,0256004E-001	2,2773225E-002	2,267999942705501E-001
6,0579193E-001	2,2867909E-002	2,273999942553928E-001
6,0892063E-001	2,2817129E-002	2,279999942402355E-001
6,1204559E-001	2,2848818E-002	2,285999942250783E-001
6,1516291E-001	2,2952283E-002	2,291999942099210E-001
6,1824578E-001	2,3047347E-002	2,297999941947637E-001
6,2124848E-001	2,2974044E-002	2,303999941796064E-001
6,2419385E-001	2,2711758E-002	2,309999941644492E-001
6,2700170E-001	2,2825530E-002	2,315999941492919E-001
6,2987453E-001	2,2897305E-002	2,321999941341346E-001
6,3264799E-001	2,2643035E-002	2,327999941189773E-001
6,3535649E-001	2,2531936E-002	2,333999941038201E-001
6,3798475E-001	2,2536136E-002	2,339999940886628E-001
6,4061695E-001	2,2578897E-002	2,345999940735055E-001
6,4309245E-001	2,2531556E-002	2,351999940583482E-001
6,4557171E-001	2,2438779E-002	2,357999940431910E-001
6,4791733E-001	2,2012325E-002	2,363999940280337E-001
6,5008336E-001	2,1688571E-002	2,369999940128764E-001
6,5226096E-001	2,1697734E-002	2,375999939977191E-001
6,5445751E-001	2,1504167E-002	2,381999939825619E-001
6,5648985E-001	2,0923089E-002	2,387999939674046E-001
6,5828919E-001	2,0591317E-002	2,393999939522473E-001
6,6005409E-001	2,0430204E-002	2,399999939370900E-001
6,6179997E-001	2,0371027E-002	2,405999939219328E-001
6,6348851E-001	1,9891120E-002	2,411999939067755E-001
6,6505855E-001	1,9434506E-002	2,417999938916182E-001
6,6633832E-001	1,8779742E-002	2,423999938764609E-001
6,6763723E-001	1,8564798E-002	2,429999938613037E-001
6,6886735E-001	1,8420100E-002	2,435999938461464E-001
6,6992170E-001	1,7964248E-002	2,441999938309891E-001
6,7095315E-001	1,7366370E-002	2,447999938158318E-001
6,7176688E-001	1,6929988E-002	2,453999938006746E-001
6,7252707E-001	1,6818127E-002	2,459999937855173E-001
6,7322236E-001	1,6354637E-002	2,465999937703600E-001
6,7376482E-001	1,5811736E-002	2,471999937552027E-001
6,7418885E-001	1,5346722E-002	2,477999937400455E-001
6,7454034E-001	1,5024875E-002	2,483999937248882E-001
6,7471987E-001	1,4229997E-002	2,489999937097309E-001
6,7474282E-001	1,3811943E-002	2,495999936945736E-001
6,7472750E-001	1,3469098E-002	2,501999936794164E-001
6,7458236E-001	1,2937651E-002	2,507999936642591E-001
6,7438370E-001	1,2271435E-002	2,513999936491018E-001
6,7392528E-001	1,1817110E-002	2,519999936339445E-001
6,7344010E-001	1,1373473E-002	2,525999936187873E-001
6,7286330E-001	1,0739709E-002	2,531999936036300E-001
6,7219472E-001	1,0125415E-002	2,537999935884727E-001
6,7125881E-001	9,6852155E-003	2,543999935733154E-001
6,7036486E-001	9,3950583E-003	2,549999935581582E-001
6,6928369E-001	8,9575313E-003	2,555999935430009E-001
6,6817206E-001	8,2924608E-003	2,561999935278436E-001
6,6683882E-001	7,4685663E-003	2,567999935126863E-001
6,6542149E-001	7,1325945E-003	2,573999934975291E-001
6,6392404E-001	6,5423534E-003	2,579999934823718E-001
6,6238064E-001	6,0731377E-003	2,585999934672145E-001
6,6066152E-001	5,4317373E-003	2,591999934520572E-001
6,5887749E-001	4,7807917E-003	2,597999934369000E-001
6,5695208E-001	4,5135417E-003	2,603999934217427E-001
6,5503436E-001	4,0752511E-003	2,609999934065854E-001
6,5302110E-001	3,5071536E-003	2,615999933914281E-001
6,5074044E-001	2,6439349E-003	2,621999933762709E-001
6,4836425E-001	2,3152172E-003	2,627999933611136E-001
6,4602250E-001	2,2384783E-003	2,633999933459563E-001
6,4367688E-001	1,6585451E-003	2,639999933307990E-001
6,4122051E-001	1,1939114E-003	2,645999933156418E-001
6,3853109E-001	6,6208333E-004	2,651999933004845E-001
6,3584930E-001	2,9098729E-004	2,657999932853272E-001
6,3310635E-001	2,6006260E-004	2,663999932701699E-001
6,3037497E-001	6,4969929E-005	2,669999932550127E-001
6,2755948E-001	-4,6304020E-004	2,675999932398554E-001
6,2454534E-001	-8,8338670E-004	2,681999932246981E-001
6,2148529E-001	-1,1193305E-003	2,687999932095408E-001
6,1844438E-001	-1,4526297E-003	2,693999931943836E-001
6,1538059E-001	-1,7592038E-003	2,699999931792263E-001
6,1220986E-001	-2,0020199E-003	2,705999931640690E-001
6,0895121E-001	-2,2704154E-003	2,711999931489117E-001
6,0576898E-001	-2,3448640E-003	2,717999931337545E-001
6,0257149E-001	-2,6396026E-003	2,723999931185972E-001
5,9917146E-001	-2,8992172E-003	2,729999931034399E-001
5,9580588E-001	-2,9591576E-003	2,735999930882826E-001
5,9240973E-001	-3,1664674E-003	2,741999930731254E-001
5,8900595E-001	-3,2852027E-003	2,747999930579681E-001
5,8559448E-001	-3,1645587E-003	2,753999930428108E-001
5,8217156E-001	-3,3867580E-003	2,759999930276535E-001
5,7880980E-001	-3,7299835E-003	2,765999930124963E-001
5,7529902E-001	-3,8964425E-003	2,771999929973390E-001
5,7181501E-001	-3,8452831E-003	2,777999929821817E-001
5,6837684E-001	-4,0384666E-003	2,783999929670244E-001
5,6492335E-001	-4,1751461E-003	2,789999929518672E-001
5,6146991E-001	-4,3515316E-003	2,795999929367099E-001
5,5801642E-001	-4,3843649E-003	2,801999929215526E-001
5,5464697E-001	-4,3072440E-003	2,807999929063953E-001
5,5127376E-001	-4,4584316E-003	2,813999928912381E-001
5,4793870E-001	-4,7352263E-003	2,819999928760808E-001
5,4455400E-001	-4,6756677E-003	2,825999928609235E-001
5,4124576E-001	-4,6145818E-003	2,831999928457662E-001
5,3797942E-001	-4,4412510E-003	2,837999928306090E-001
5,3473610E-001	-4,6611596E-003	2,843999928154517E-001
5,3147745E-001	-4,5565506E-003	2,849999928002944E-001
5,2831817E-001	-4,4320882E-003	2,855999927851371E-001
