EC-Lab ASCII FILE
Nb header lines : 3                           
Ewe/V	I/mA	time/s	
5,4534483E-001	-3,5070207E-003	1,733999956195476E-001
5,4221988E-001	-3,0633854E-003	1,739999956043903E-001
5,3906441E-001	-3,0462050E-003	1,745999955892330E-001
5,3597385E-001	-3,2916933E-003	1,751999955740757E-001
5,3288329E-001	-3,0733119E-003	1,757999955589185E-001
5,2994174E-001	-2,7915535E-003	1,763999955437612E-001
5,2705747E-001	-2,7862086E-003	1,769999955286039E-001
5,2413124E-001	-2,8396586E-003	1,775999955134466E-001
5,2133095E-001	-2,5743174E-003	1,781999954982894E-001
5,1864922E-001	-2,2547622E-003	1,787999954831321E-001
5,1603240E-001	-2,2864505E-003	1,793999954679748E-001
5,1349193E-001	-2,0348534E-003	1,799999954528175E-001
5,1092476E-001	-1,8920654E-003	1,805999954376603E-001
5,0843400E-001	-1,8806120E-003	1,811999954225030E-001
5,0608456E-001	-1,1449102E-003	1,817999954073457E-001
5,0393760E-001	-8,3909946E-004	1,823999953921884E-001
5,0180978E-001	-9,9486823E-004	1,829999953770312E-001
4,9967808E-001	-7,6159695E-004	1,835999953618739E-001
4,9769157E-001	-3,6568477E-004	1,841999953467166E-001
4,9589223E-001	-2,6260252E-004	1,847999953315593E-001
4,9406999E-001	-1,5493885E-004	1,853999953164021E-001
4,9241969E-001	2,6388047E-004	1,859999953012448E-001
4,9084190E-001	4,7462640E-004	1,865999952860875E-001
4,8932531E-001	7,2316919E-004	1,871999952709302E-001
4,8799202E-001	1,2046014E-003	1,877999952557730E-001
4,8670465E-001	1,2630146E-003	1,883999952406157E-001
4,8548219E-001	1,6154032E-003	1,889999952254584E-001
4,8454240E-001	2,0147515E-003	1,895999952103011E-001
4,8353386E-001	2,2266428E-003	1,901999951951439E-001
4,8272401E-001	2,6214095E-003	1,907999951799866E-001
4,8207837E-001	3,0394653E-003	1,913999951648293E-001
4,8149770E-001	3,3513845E-003	1,919999951496720E-001
4,8104692E-001	3,8331985E-003	1,925999951345148E-001
4,8060378E-001	4,1596261E-003	1,931999951193575E-001
4,8038983E-001	4,7827009E-003	1,937999951042002E-001
4,8025233E-001	5,2561155E-003	1,943999950890429E-001
4,8030579E-001	5,5203116E-003	1,949999950738857E-001
4,8029435E-001	6,0005984E-003	1,955999950587284E-001
4,8055792E-001	6,4717224E-003	1,961999950435711E-001
4,8084444E-001	6,9848425E-003	1,967999950284138E-001
4,8136401E-001	7,4739112E-003	1,973999950132566E-001
4,8191029E-001	7,8385165E-003	1,979999949980993E-001
4,8255205E-001	8,1275282E-003	1,985999949829420E-001
4,8337340E-001	8,7509854E-003	1,991999949677847E-001
4,8426735E-001	9,1999657E-003	1,997999949526275E-001
4,8525298E-001	9,7588999E-003	2,003999949374702E-001
4,8636848E-001	1,0231170E-002	2,009999949223129E-001
4,8752981E-001	1,0748490E-002	2,015999949071556E-001
4,8886305E-001	1,1298262E-002	2,021999948919984E-001
4,9034145E-001	1,1704100E-002	2,027999948768411E-001
4,9184281E-001	1,2095814E-002	2,033999948616838E-001
4,9343202E-001	1,2522268E-002	2,039999948465265E-001
4,9524280E-001	1,3017828E-002	2,045999948313693E-001
4,9701920E-001	1,3248427E-002	2,051999948162120E-001
4,9895987E-001	1,3663810E-002	2,057999948010547E-001
5,0096548E-001	1,4116227E-002	2,063999947858974E-001
5,0311625E-001	1,4479687E-002	2,069999947707402E-001
5,0525558E-001	1,4858035E-002	2,075999947555829E-001
5,0756681E-001	1,5202408E-002	2,081999947404256E-001
5,0995821E-001	1,5512800E-002	2,087999947252683E-001
5,1244140E-001	1,5727744E-002	2,093999947101111E-001
5,1482135E-001	1,6136255E-002	2,099999946949538E-001
5,1741147E-001	1,6601652E-002	2,105999946797965E-001
5,2012002E-001	1,7105993E-002	2,111999946646392E-001
5,2282470E-001	1,7291158E-002	2,117999946494820E-001
5,2568221E-001	1,7507249E-002	2,123999946343247E-001
5,2841365E-001	1,7872237E-002	2,129999946191674E-001
5,3136289E-001	1,8523565E-002	2,135999946040101E-001
5,3434646E-001	1,8639244E-002	2,141999945888529E-001
5,3733379E-001	1,8858772E-002	2,147999945736956E-001
5,4045111E-001	1,9354330E-002	2,153999945585383E-001
5,4355311E-001	1,9493682E-002	2,159999945433810E-001
5,4665899E-001	1,9788420E-002	2,165999945282238E-001
5,4989082E-001	1,9951060E-002	2,171999945130665E-001
5,5308837E-001	2,0175552E-002	2,177999944979092E-001
5,5630118E-001	2,0491291E-002	2,183999944827519E-001
5,5958652E-001	2,0940650E-002	2,189999944675947E-001
5,6292921E-001	2,0786410E-002	2,195999944524374E-001
5,6610382E-001	2,0845968E-002	2,201999944372801E-001
5,6948465E-001	2,1564489E-002	2,207999944221228E-001
5,7285410E-001	2,1652302E-002	2,213999944069656E-001
5,7614326E-001	2,1727130E-002	2,219999943918083E-001
5,7942104E-001	2,2131825E-002	2,225999943766510E-001
5,8284396E-001	2,2321954E-002	2,231999943614937E-001
5,8619046E-001	2,2073030E-002	2,237999943463365E-001
5,8939177E-001	2,2213144E-002	2,243999943311792E-001
5,9266567E-001	2,2370823E-002	2,249999943160219E-001
5,9596252E-001	2,2510175E-002	2,255999943008646E-001
5,9932429E-001	2,2572024E-002	2,261999942857074E-001
6,0255235E-001	2,2470469E-002	2,267999942705501E-001
6,0572696E-001	2,2551026E-002	2,273999942553928E-001
6,0887480E-001	2,2532700E-002	2,279999942402355E-001
6,1201119E-001	2,2464741E-002	2,285999942250783E-001
6,1516672E-001	2,2403656E-002	2,291999942099210E-001
6,1819994E-001	2,2517428E-002	2,297999941947637E-001
6,2119496E-001	2,2584241E-002	2,303999941796064E-001
6,2414420E-001	2,2391438E-002	2,309999941644492E-001
6,2700170E-001	2,2456344E-002	2,315999941492919E-001
6,2992030E-001	2,2509029E-002	2,321999941341346E-001
6,3270527E-001	2,2203218E-002	2,327999941189773E-001
6,3535649E-001	2,2207800E-002	2,333999941038201E-001
6,3804591E-001	2,2386095E-002	2,339999940886628E-001
6,4066660E-001	2,2307828E-002	2,345999940735055E-001
6,4314592E-001	2,1930242E-002	2,351999940583482E-001
6,4554876E-001	2,1802342E-002	2,357999940431910E-001
6,4792114E-001	2,1636648E-002	2,363999940280337E-001
6,5007955E-001	2,1414066E-002	2,369999940128764E-001
6,5232962E-001	2,1278152E-002	2,375999939977191E-001
6,5446132E-001	2,1110928E-002	2,381999939825619E-001
6,5645927E-001	2,0713108E-002	2,387999939674046E-001
6,5831971E-001	2,0448528E-002	2,393999939522473E-001
6,6009992E-001	2,0308796E-002	2,399999939370900E-001
6,6183436E-001	2,0108359E-002	2,405999939219328E-001
6,6348469E-001	1,9681903E-002	2,411999939067755E-001
6,6497838E-001	1,9557059E-002	2,417999938916182E-001
6,6638798E-001	1,9278737E-002	2,423999938764609E-001
6,6767162E-001	1,8896570E-002	2,429999938613037E-001
6,6897047E-001	1,8423919E-002	2,435999938461464E-001
6,7004013E-001	1,7962720E-002	2,441999938309891E-001
6,7096847E-001	1,7445019E-002	2,447999938158318E-001
6,7180890E-001	1,7021999E-002	2,453999938006746E-001
6,7258054E-001	1,6726498E-002	2,459999937855173E-001
6,7331028E-001	1,6062573E-002	2,465999937703600E-001
6,7376864E-001	1,5515472E-002	2,471999937552027E-001
6,7420030E-001	1,5146666E-002	2,477999937400455E-001
6,7459381E-001	1,4716393E-002	2,483999937248882E-001
6,7481154E-001	1,3706569E-002	2,489999937097309E-001
6,7478102E-001	1,3204521E-002	2,495999936945736E-001
6,7474276E-001	1,3011337E-002	2,501999936794164E-001
6,7460144E-001	1,2485999E-002	2,507999936642591E-001
6,7433023E-001	1,1808328E-002	2,513999936491018E-001
6,7394060E-001	1,1376147E-002	2,519999936339445E-001
6,7344397E-001	1,0762617E-002	2,525999936187873E-001
6,7285186E-001	1,0266294E-002	2,531999936036300E-001
6,7211068E-001	9,7909709E-003	2,537999935884727E-001
6,7125493E-001	9,3194647E-003	2,543999935733154E-001
6,7041069E-001	8,7318961E-003	2,549999935581582E-001
6,6929519E-001	8,0859140E-003	2,555999935430009E-001
6,6808420E-001	7,5850105E-003	2,561999935278436E-001
6,6685790E-001	6,9642263E-003	2,567999935126863E-001
6,6550940E-001	6,4854668E-003	2,573999934975291E-001
6,6392398E-001	5,8692638E-003	2,579999934823718E-001
6,6231948E-001	5,5386368E-003	2,585999934672145E-001
6,6069973E-001	5,0098631E-003	2,591999934520572E-001
6,5886223E-001	4,3291389E-003	2,597999934369000E-001
6,5697885E-001	3,9935489E-003	2,603999934217427E-001
6,5499234E-001	3,5006630E-003	2,609999934065854E-001
6,5292180E-001	3,2509747E-003	2,615999933914281E-001
6,5072519E-001	2,7034937E-003	2,621999933762709E-001
6,4844829E-001	2,3247618E-003	2,627999933611136E-001
6,4613718E-001	1,9311404E-003	2,633999933459563E-001
6,4370751E-001	1,2595785E-003	2,639999933307990E-001
6,4113647E-001	8,7664719E-004	2,645999933156418E-001
6,3858843E-001	3,5970879E-004	2,651999933004845E-001
6,3587219E-001	-1,0683382E-004	2,657999932853272E-001
6,3310260E-001	-3,6950258E-004	2,663999932701699E-001
6,3035965E-001	-6,2415400E-004	2,669999932550127E-001
6,2744099E-001	-1,1082587E-003	2,675999932398554E-001
6,2457585E-001	-1,4984441E-003	2,681999932246981E-001
6,2161905E-001	-1,9554419E-003	2,687999932095408E-001
6,1845207E-001	-2,5040687E-003	2,693999931943836E-001
6,1526221E-001	-2,5823347E-003	2,699999931792263E-001
6,1222512E-001	-2,7163418E-003	2,705999931640690E-001
6,0903144E-001	-3,0691118E-003	2,711999931489117E-001
6,0574991E-001	-3,2993290E-003	2,717999931337545E-001
6,0250652E-001	-3,5658157E-003	2,723999931185972E-001
5,9917527E-001	-3,7547997E-003	2,729999931034399E-001
5,9579062E-001	-3,6769155E-003	2,735999930882826E-001
5,9245938E-001	-3,9113322E-003	2,741999930731254E-001
5,8904034E-001	-4,2163790E-003	2,747999930579681E-001
5,8560210E-001	-4,2835735E-003	2,753999930428108E-001
5,8219832E-001	-4,4702669E-003	2,759999930276535E-001
5,7870281E-001	-4,5767855E-003	2,765999930124963E-001
5,7534486E-001	-4,7275904E-003	2,771999929973390E-001
5,7179207E-001	-4,8482348E-003	2,777999929821817E-001
5,6839210E-001	-4,9001579E-003	2,783999929670244E-001
5,6493479E-001	-4,8841229E-003	2,789999929518672E-001
5,6153101E-001	-5,0914329E-003	2,795999929367099E-001
5,5802023E-001	-5,1212125E-003	2,801999929215526E-001
5,5466992E-001	-5,0643259E-003	2,807999929063953E-001
5,5125463E-001	-5,1097586E-003	2,813999928912381E-001
5,4785085E-001	-4,9425368E-003	2,819999928760808E-001
5,4454637E-001	-4,7165188E-003	2,825999928609235E-001
5,4130685E-001	-4,9921684E-003	2,831999928457662E-001
5,3802150E-001	-5,0437097E-003	2,837999928306090E-001
5,3465968E-001	-5,0647082E-003	2,843999928154517E-001
5,3148890E-001	-4,9841511E-003	2,849999928002944E-001
5,2839452E-001	-4,9032122E-003	2,855999927851371E-001
