EC-Lab ASCII FILE
Nb header lines : 3                           
Ewe/V	I/mA	time/s	
5,3785539E-001	-1,4210394E-002	6,599999833269976E-002
5,3498644E-001	-1,4161524E-002	6,659999831754249E-002
5,3220147E-001	-1,3475455E-002	6,719999830238521E-002
5,2950823E-001	-1,3242183E-002	6,779999828722794E-002
5,2685702E-001	-1,3193697E-002	6,839999827207066E-002
5,2428222E-001	-1,2640489E-002	6,899999825691339E-002
5,2181053E-001	-1,2330861E-002	6,959999824175611E-002
5,1939613E-001	-1,2169365E-002	7,019999822659884E-002
5,1707345E-001	-1,1623029E-002	7,079999821144156E-002
5,1487297E-001	-1,1695568E-002	7,139999819628429E-002
5,1266879E-001	-1,0998045E-002	7,199999818112701E-002
5,1064020E-001	-1,0213858E-002	7,259999816596974E-002
5,0872248E-001	-9,9496609E-003	7,319999815081246E-002
5,0695372E-001	-9,7633488E-003	7,379999813565519E-002
5,0514293E-001	-9,6423225E-003	7,439999812049791E-002
5,0345826E-001	-9,2494646E-003	7,499999810534064E-002
5,0192636E-001	-8,5149081E-003	7,559999809018336E-002
5,0044793E-001	-8,6050099E-003	7,619999807502609E-002
4,9906501E-001	-7,9578822E-003	7,679999805986881E-002
4,9788457E-001	-7,4669058E-003	7,739999804471154E-002
4,9677670E-001	-6,7999256E-003	7,799999802955426E-002
4,9573761E-001	-6,8831546E-003	7,859999801439699E-002
4,9485514E-001	-6,3406364E-003	7,919999799923971E-002
4,9398029E-001	-6,2413728E-003	7,979999798408244E-002
4,9334231E-001	-5,5476669E-003	8,039999796892516E-002
4,9279222E-001	-5,2941614E-003	8,099999795376789E-002
4,9226123E-001	-4,7432440E-003	8,159999793861061E-002
4,9194032E-001	-3,8895702E-003	8,219999792345334E-002
4,9172255E-001	-3,4612063E-003	8,279999790829606E-002
4,9156594E-001	-2,8102610E-003	8,339999789313879E-002
4,9165764E-001	-2,5758443E-003	8,399999787798151E-002
4,9174166E-001	-2,1108289E-003	8,459999786282424E-002
4,9200907E-001	-1,3392393E-003	8,519999784766696E-002
4,9237198E-001	-1,1643812E-003	8,579999783250969E-002
4,9282280E-001	-3,5117689E-004	8,639999781735241E-002
4,9341109E-001	7,7950652E-005	8,699999780219514E-002
4,9406052E-001	6,5902906E-004	8,759999778703786E-002
4,9486658E-001	1,3523527E-003	8,819999777188059E-002
4,9581781E-001	1,4985767E-003	8,879999775672331E-002
4,9682632E-001	1,8368391E-003	8,939999774156604E-002
4,9789220E-001	2,4522783E-003	8,999999772640876E-002
4,9921781E-001	3,0177035E-003	9,059999771125149E-002
5,0054342E-001	3,2662463E-003	9,119999769609421E-002
5,0198364E-001	4,0729605E-003	9,179999768093694E-002
5,0352699E-001	4,4039688E-003	9,239999766577967E-002
5,0515825E-001	5,4332642E-003	9,299999765062239E-002
5,0689644E-001	5,4290644E-003	9,359999763546512E-002
5,0879890E-001	6,0838279E-003	9,419999762030784E-002
5,1073194E-001	6,2586861E-003	9,479999760515057E-002
5,1274896E-001	7,0138592E-003	9,539999758999329E-002
5,1488447E-001	7,1639009E-003	9,599999757483602E-002
5,1709253E-001	7,5162891E-003	9,659999755967874E-002
5,1933885E-001	8,1027132E-003	9,719999754452147E-002
5,2173793E-001	8,5600922E-003	9,779999752936419E-002
5,2415228E-001	8,7609114E-003	9,839999751420692E-002
5,2671182E-001	9,5828976E-003	9,899999749904964E-002
5,2938217E-001	9,8062428E-003	9,959999748389237E-002
5,3196841E-001	9,6913241E-003	1,001999974687351E-001
5,3476483E-001	1,0425499E-002	1,007999974535778E-001
5,3751540E-001	1,1036357E-002	1,013999974384205E-001
5,4042637E-001	1,1567803E-002	1,019999974232633E-001
5,4333353E-001	1,1770150E-002	1,025999974081060E-001
5,4627889E-001	1,1547951E-002	1,031999973929487E-001
5,4932362E-001	1,2451638E-002	1,037999973777914E-001
5,5235302E-001	1,2672693E-002	1,043999973626342E-001
5,5550855E-001	1,3409540E-002	1,049999973474769E-001
5,5864877E-001	1,3341963E-002	1,055999973323196E-001
5,6181949E-001	1,4003599E-002	1,061999973171623E-001
5,6500554E-001	1,4309027E-002	1,067999973020051E-001
5,6828707E-001	1,4640037E-002	1,073999972868478E-001
5,7154578E-001	1,4641945E-002	1,079999972716905E-001
5,7478911E-001	1,5246312E-002	1,085999972565332E-001
5,7814705E-001	1,5386811E-002	1,091999972413760E-001
5,8148211E-001	1,6170235E-002	1,097999972262187E-001
5,8487445E-001	1,5946889E-002	1,103999972110614E-001
5,8810633E-001	1,6175961E-002	1,109999971959041E-001
5,9143376E-001	1,6388616E-002	1,115999971807469E-001
5,9483373E-001	1,6674956E-002	1,121999971655896E-001
5,9806180E-001	1,7071251E-002	1,127999971504323E-001
6,0135096E-001	1,7367899E-002	1,133999971352750E-001
6,0473186E-001	1,7579027E-002	1,139999971201178E-001
6,0802490E-001	1,7660728E-002	1,145999971049605E-001
6,1126441E-001	1,7473653E-002	1,151999970898032E-001
6,1451924E-001	1,8060457E-002	1,157999970746459E-001
6,1772442E-001	1,8218517E-002	1,163999970594887E-001
6,2084931E-001	1,7803514E-002	1,169999970443314E-001
6,2398577E-001	1,8299837E-002	1,175999970291741E-001
6,2703043E-001	1,8548762E-002	1,181999970140168E-001
6,3014770E-001	1,8206300E-002	1,187999969988596E-001
6,3307399E-001	1,8263949E-002	1,193999969837023E-001
6,3606524E-001	1,7863456E-002	1,199999969685450E-001
6,3894182E-001	1,7873000E-002	1,205999969533877E-001
6,4174968E-001	1,7857730E-002	1,211999969382305E-001
6,4456898E-001	1,7889418E-002	1,217999969230732E-001
6,4720106E-001	1,8049004E-002	1,223999969079159E-001
6,4986765E-001	1,7609568E-002	1,229999968927586E-001
6,5243864E-001	1,7687071E-002	1,235999968776014E-001
6,5496373E-001	1,7840929E-002	1,241999968624441E-001
6,5737051E-001	1,7703488E-002	1,247999968472868E-001
6,5973902E-001	1,7150281E-002	1,253999968321295E-001
6,6197389E-001	1,7495796E-002	1,259999968169723E-001
6,6409785E-001	1,6936861E-002	1,265999968018150E-001
6,6614550E-001	1,6975040E-002	1,271999967866577E-001
6,6817409E-001	1,6826525E-002	1,277999967715004E-001
6,7002302E-001	1,6082043E-002	1,283999967563432E-001
6,7183763E-001	1,5548687E-002	1,289999967411859E-001
6,7351085E-001	1,5518145E-002	1,295999967260286E-001
6,7515743E-001	1,5135213E-002	1,301999967108713E-001
6,7658234E-001	1,4998533E-002	1,307999966957141E-001
6,7803019E-001	1,4767553E-002	1,313999966805568E-001
6,7934430E-001	1,4124244E-002	1,319999966653995E-001
6,8052858E-001	1,3976110E-002	1,325999966502422E-001
6,8160206E-001	1,3179324E-002	1,331999966350850E-001
6,8260300E-001	1,2925434E-002	1,337999966199277E-001
6,8343955E-001	1,1854143E-002	1,343999966047704E-001
6,8410045E-001	1,1997694E-002	1,349999965896131E-001
6,8477666E-001	1,1047428E-002	1,355999965744559E-001
6,8526942E-001	1,0291873E-002	1,361999965592986E-001
6,8563241E-001	9,6558183E-003	1,367999965441413E-001
6,8594944E-001	9,2098927E-003	1,373999965289840E-001
6,8607557E-001	8,1321103E-003	1,379999965138268E-001
6,8612516E-001	7,6842750E-003	1,385999964986695E-001
6,8613285E-001	6,5755681E-003	1,391999964835122E-001
6,8592650E-001	5,9070610E-003	1,397999964683549E-001
6,8567443E-001	5,5928510E-003	1,403999964531977E-001
6,8523890E-001	4,5593558E-003	1,409999964380404E-001
6,8467730E-001	3,9706416E-003	1,415999964228831E-001
6,8406993E-001	3,3601660E-003	1,421999964077258E-001
6,8331736E-001	2,2197708E-003	1,427999963925686E-001
6,8253422E-001	1,7467377E-003	1,433999963774113E-001
6,8146068E-001	1,3271548E-003	1,439999963622540E-001
6,8048275E-001	2,4746367E-004	1,445999963470967E-001
6,7921060E-001	-2,1831534E-004	1,451999963319395E-001
6,7803401E-001	-1,1872884E-003	1,457999963167822E-001
6,7661667E-001	-1,8569410E-003	1,463999963016249E-001
6,7506188E-001	-2,3303558E-003	1,469999962864676E-001
6,7345357E-001	-2,9232698E-003	1,475999962713104E-001
6,7182237E-001	-3,6650801E-003	1,481999962561531E-001
6,6997719E-001	-4,1732369E-003	1,487999962409958E-001
6,6803271E-001	-5,2082594E-003	1,493999962258385E-001
6,6603476E-001	-5,7129804E-003	1,499999962106813E-001
6,6389543E-001	-6,3089482E-003	1,505999961955240E-001
6,6175610E-001	-7,0599220E-003	1,511999961803667E-001
6,5945250E-001	-7,0240339E-003	1,517999961652095E-001
6,5713364E-001	-7,8628175E-003	1,523999961500522E-001
6,5469635E-001	-8,6607505E-003	1,529999961348949E-001
6,5212536E-001	-8,7901764E-003	1,535999961197376E-001
6,4950091E-001	-9,4365403E-003	1,541999961045804E-001
6,4679998E-001	-9,8817032E-003	1,547999960894231E-001
6,4412206E-001	-1,0126046E-002	1,553999960742658E-001
6,4126450E-001	-1,1178249E-002	1,559999960591085E-001
6,3836884E-001	-1,1674189E-002	1,565999960439513E-001
6,3547307E-001	-1,1820030E-002	1,571999960287940E-001
6,3243216E-001	-1,2105988E-002	1,577999960136367E-001
6,2935692E-001	-1,2570241E-002	1,583999959984794E-001
6,2618238E-001	-1,2768769E-002	1,589999959833222E-001
6,2304980E-001	-1,3716362E-002	1,595999959681649E-001
6,1982936E-001	-1,3988957E-002	1,601999959530076E-001
6,1654776E-001	-1,3765232E-002	1,607999959378503E-001
6,1326623E-001	-1,4140527E-002	1,613999959226931E-001
6,0996556E-001	-1,4293624E-002	1,619999959075358E-001
6,0655791E-001	-1,4638756E-002	1,625999958923785E-001
6,0325724E-001	-1,5277486E-002	1,631999958772212E-001
5,9978473E-001	-1,5503883E-002	1,637999958620640E-001
5,9631217E-001	-1,4965566E-002	1,643999958469067E-001
5,9287775E-001	-1,5013289E-002	1,649999958317494E-001
5,8952361E-001	-1,5498920E-002	1,655999958165921E-001
5,8595556E-001	-1,5185474E-002	1,661999958014349E-001
5,8252120E-001	-1,5756626E-002	1,667999957862776E-001
5,7911742E-001	-1,5297720E-002	1,673999957711203E-001
5,7567161E-001	-1,5915068E-002	1,679999957559630E-001
5,7219517E-001	-1,5402711E-002	1,685999957408058E-001
5,6877613E-001	-1,5812369E-002	1,691999957256485E-001
5,6539136E-001	-1,5826494E-002	1,697999957104912E-001
5,6199908E-001	-1,5855126E-002	1,703999956953339E-001
5,5858380E-001	-1,5172875E-002	1,709999956801767E-001
5,5527550E-001	-1,5392020E-002	1,715999956650194E-001
5,5194807E-001	-1,5272904E-002	1,721999956498621E-001
5,4864365E-001	-1,5126298E-002	1,727999956347048E-001
5,4553401E-001	-1,4970529E-002	1,733999956195476E-001
5,4235560E-001	-1,4753292E-002	1,739999956043903E-001
5,3915423E-001	-1,4472681E-002	1,745999955892330E-001
5,3607512E-001	-1,4187868E-002	1,751999955740757E-001
5,3298843E-001	-1,4592561E-002	1,757999955589185E-001
5,2993608E-001	-1,4344782E-002	1,763999955437612E-001
5,2715498E-001	-1,4197032E-002	1,769999955286039E-001
5,2421343E-001	-1,3682001E-002	1,775999955134466E-001
5,2139032E-001	-1,3312815E-002	1,781999954982894E-001
5,1871997E-001	-1,3562502E-002	1,787999954831321E-001
5,1606488E-001	-1,3162773E-002	1,793999954679748E-001
5,1343662E-001	-1,3426969E-002	1,799999954528175E-001
5,1092672E-001	-1,2792821E-002	1,805999954376603E-001
5,0854295E-001	-1,2252594E-002	1,811999954225030E-001
5,0620496E-001	-1,1559270E-002	1,817999954073457E-001
5,0396633E-001	-1,1848283E-002	1,823999953921884E-001
5,0180030E-001	-1,1215282E-002	1,829999953770312E-001
4,9974501E-001	-1,1257278E-002	1,835999953618739E-001
4,9780431E-001	-1,0381460E-002	1,841999953467166E-001
4,9592096E-001	-1,0061525E-002	1,847999953315593E-001
4,9408728E-001	-9,9634044E-003	1,853999953164021E-001
4,9238345E-001	-9,5972726E-003	1,859999953012448E-001
4,9086300E-001	-8,9196013E-003	1,865999952860875E-001
4,8936549E-001	-8,7527614E-003	1,871999952709302E-001
4,8798257E-001	-8,4878020E-003	1,877999952557730E-001
4,8676392E-001	-7,7440822E-003	1,883999952406157E-001
4,8553002E-001	-7,6207649E-003	1,889999952254584E-001
4,8452148E-001	-6,8220692E-003	1,895999952103011E-001
4,8357788E-001	-6,4494456E-003	1,901999951951439E-001
4,8277181E-001	-5,8981469E-003	1,907999951799866E-001
4,8213002E-001	-5,4442030E-003	1,913999951648293E-001
4,8152262E-001	-5,3216498E-003	1,919999951496720E-001
4,8101071E-001	-4,6607782E-003	1,925999951345148E-001
4,8068979E-001	-3,8036683E-003	1,931999951193575E-001
4,8047587E-001	-3,7502183E-003	1,937999951042002E-001
4,8034599E-001	-3,1172170E-003	1,943999950890429E-001
4,8035744E-001	-2,7064153E-003	1,949999950738857E-001
4,8041475E-001	-2,0646330E-003	1,955999950587284E-001
4,8060957E-001	-1,6290150E-003	1,961999950435711E-001
4,8098013E-001	-1,4919537E-003	1,967999950284138E-001
4,8139656E-001	-6,5775111E-004	1,973999950132566E-001
4,8197722E-001	-4,9396488E-004	1,979999949980993E-001
4,8269159E-001	1,6652502E-004	1,985999949829420E-001
4,8342124E-001	5,5900111E-004	1,991999949677847E-001
4,8432663E-001	8,4572245E-004	1,997999949526275E-001
4,8531988E-001	1,7444470E-003	2,003999949374702E-001
4,8641247E-001	2,0697287E-003	2,009999949223129E-001
4,8761967E-001	2,0716377E-003	2,015999949071556E-001
4,8898345E-001	3,1356756E-003	2,021999948919984E-001
4,9040458E-001	3,4636296E-003	2,027999948768411E-001
4,9190593E-001	3,6709397E-003	2,033999948616838E-001
4,9352187E-001	4,4871983E-003	2,039999948465265E-001
4,9527916E-001	4,8938007E-003	2,045999948313693E-001
4,9713579E-001	5,1488341E-003	2,051999948162120E-001
4,9909556E-001	6,0704648E-003	2,057999948010547E-001
5,0112027E-001	6,4182724E-003	2,063999947858974E-001
5,0320613E-001	6,5099010E-003	2,069999947707402E-001
5,0529957E-001	7,3406673E-003	2,075999947555829E-001
5,0766432E-001	7,8614242E-003	2,081999947404256E-001
5,0998700E-001	7,9633603E-003	2,087999947252683E-001
5,1238990E-001	8,7903095E-003	2,093999947101111E-001
5,1494175E-001	8,9468416E-003	2,099999946949538E-001
5,1753950E-001	9,3293916E-003	2,105999946797965E-001
5,2009141E-001	9,4649252E-003	2,111999946646392E-001
5,2291071E-001	1,0431990E-002	2,117999946494820E-001
5,2568418E-001	1,0714511E-002	2,123999946343247E-001
5,2851117E-001	1,0941674E-002	2,129999946191674E-001
5,3142983E-001	1,1301698E-002	2,135999946040101E-001
5,3440958E-001	1,1710210E-002	2,141999945888529E-001
5,3748864E-001	1,1803365E-002	2,147999945736956E-001
5,4049897E-001	1,2559301E-002	2,153999945585383E-001
5,4358566E-001	1,2600916E-002	2,159999945433810E-001
5,4674882E-001	1,2689109E-002	2,165999945282238E-001
5,4985464E-001	1,3101056E-002	2,171999945130665E-001
5,5313617E-001	1,3269425E-002	2,177999944979092E-001
5,5636424E-001	1,3246518E-002	2,183999944827519E-001
5,5963820E-001	1,3948621E-002	2,189999944675947E-001
5,6291592E-001	1,4105154E-002	2,195999944524374E-001
5,6622422E-001	1,4341862E-002	2,201999944372801E-001
5,6947905E-001	1,4301392E-002	2,207999944221228E-001
5,7290572E-001	1,5193244E-002	2,213999944069656E-001
5,7626754E-001	1,4945847E-002	2,219999943918083E-001
5,7955670E-001	1,5122614E-002	2,225999943766510E-001
5,8286506E-001	1,5827389E-002	2,231999943614937E-001
5,8625358E-001	1,5563195E-002	2,237999943463365E-001
5,8952743E-001	1,5862133E-002	2,243999943311792E-001
5,9286630E-001	1,6027067E-002	2,249999943160219E-001
5,9612113E-001	1,6256519E-002	2,255999943008646E-001
5,9939885E-001	1,5849534E-002	2,261999942857074E-001
6,0261548E-001	1,6652811E-002	2,267999942705501E-001
6,0577863E-001	1,6737569E-002	2,273999942553928E-001
6,0895705E-001	1,6341275E-002	2,279999942402355E-001
6,1212015E-001	1,6842941E-002	2,285999942250783E-001
6,1524129E-001	1,6791020E-002	2,291999942099210E-001
6,1827832E-001	1,6580272E-002	2,297999941947637E-001
6,2126189E-001	1,6821561E-002	2,303999941796064E-001
6,2423027E-001	1,7076213E-002	2,309999941644492E-001
6,2715650E-001	1,6820416E-002	2,315999941492919E-001
6,2995291E-001	1,6550876E-002	2,321999941341346E-001
6,3271874E-001	1,6623415E-002	2,327999941189773E-001
6,3538140E-001	1,6772311E-002	2,333999941038201E-001
6,3816637E-001	1,6731460E-002	2,339999940886628E-001
6,4068002E-001	1,6220249E-002	2,345999940735055E-001
6,4317846E-001	1,6064862E-002	2,351999940583482E-001
6,4557755E-001	1,5857553E-002	2,357999940431910E-001
6,4793843E-001	1,6002247E-002	2,363999940280337E-001
6,5019232E-001	1,5360466E-002	2,369999940128764E-001
6,5239275E-001	1,5093980E-002	2,375999939977191E-001
6,5449774E-001	1,5182173E-002	2,381999939825619E-001
6,5644604E-001	1,4788551E-002	2,387999939674046E-001
6,5839434E-001	1,4192201E-002	2,393999939522473E-001
6,6020507E-001	1,3935259E-002	2,399999939370900E-001
6,6189361E-001	1,3357999E-002	2,405999939219328E-001
6,6352099E-001	1,3001029E-002	2,411999939067755E-001
6,6501856E-001	1,2846406E-002	2,417999938916182E-001
6,6643584E-001	1,2095050E-002	2,423999938764609E-001
6,6770035E-001	1,1683103E-002	2,429999938613037E-001
6,6888076E-001	1,1562458E-002	2,435999938461464E-001
6,7003065E-001	1,0937475E-002	2,441999938309891E-001
6,7097425E-001	1,0552253E-002	2,447999938158318E-001
6,7188728E-001	1,0345706E-002	2,453999938006746E-001
6,7265898E-001	9,4695063E-003	2,459999937855173E-001
6,7336947E-001	9,2686871E-003	2,465999937703600E-001
6,7385083E-001	8,6089615E-003	2,471999937552027E-001
6,7425585E-001	7,9805413E-003	2,477999937400455E-001
6,7457670E-001	7,4162618E-003	2,483999937248882E-001
6,7477536E-001	6,7168297E-003	2,489999937097309E-001
6,7490143E-001	6,2311976E-003	2,495999936945736E-001
6,7482120E-001	5,1595238E-003	2,501999936794164E-001
6,7467600E-001	5,1247808E-003	2,507999936642591E-001
6,7443532E-001	4,2031496E-003	2,513999936491018E-001
6,7407626E-001	3,2001974E-003	2,519999936339445E-001
6,7348796E-001	2,8000856E-003	2,525999936187873E-001
6,7291492E-001	2,5954482E-003	2,531999936036300E-001
6,7216611E-001	2,0433855E-003	2,537999935884727E-001
6,7132574E-001	8,8657357E-004	2,543999935733154E-001
6,7037827E-001	6,2734081E-004	2,549999935581582E-001
6,6940033E-001	-4,0462698E-004	2,555999935430009E-001
6,6819310E-001	-1,0578629E-003	2,561999935278436E-001
6,6690570E-001	-1,4774458E-003	2,567999935126863E-001
6,6549605E-001	-2,1451896E-003	2,573999934975291E-001
6,6399860E-001	-3,1275253E-003	2,579999934823718E-001
6,6246283E-001	-3,5570343E-003	2,585999934672145E-001
6,6077048E-001	-4,4534681E-003	2,591999934520572E-001
6,5893674E-001	-5,1960424E-003	2,597999934369000E-001
6,5707254E-001	-5,5881366E-003	2,603999934217427E-001
6,5505928E-001	-6,1955582E-003	2,609999934065854E-001
6,5295053E-001	-6,8247416E-003	2,615999933914281E-001
6,5078068E-001	-7,6749786E-003	2,621999933762709E-001
6,4849615E-001	-7,6268744E-003	2,627999933611136E-001
6,4615059E-001	-8,6370800E-003	2,633999933459563E-001
6,4374381E-001	-8,7920856E-003	2,639999933307990E-001
6,4127982E-001	-9,2372485E-003	2,645999933156418E-001
6,3859802E-001	-9,4857905E-003	2,651999933004845E-001
6,3596207E-001	-1,0349390E-002	2,657999932853272E-001
6,3324207E-001	-1,0308158E-002	2,663999932701699E-001
6,3042277E-001	-1,1406175E-002	2,669999932550127E-001
6,2750417E-001	-1,1193519E-002	2,675999932398554E-001
6,2450910E-001	-1,2017414E-002	2,681999932246981E-001
6,2155992E-001	-1,2097972E-002	2,687999932095408E-001
6,1856484E-001	-1,2245340E-002	2,693999931943836E-001
6,1543608E-001	-1,2605365E-002	2,699999931792263E-001
6,1230356E-001	-1,3246002E-002	2,705999931640690E-001
6,0904866E-001	-1,3368554E-002	2,711999931489117E-001
6,0585505E-001	-1,3133374E-002	2,717999931337545E-001
6,0260785E-001	-1,3780502E-002	2,723999931185972E-001
5,9925371E-001	-1,3856477E-002	2,729999931034399E-001
5,9588045E-001	-1,4087839E-002	2,735999930882826E-001
5,9254926E-001	-1,4581488E-002	2,741999930731254E-001
5,8911109E-001	-1,4724659E-002	2,747999930579681E-001
5,8566523E-001	-1,4915935E-002	2,753999930428108E-001
5,8225757E-001	-1,4729622E-002	2,759999930276535E-001
5,7881558E-001	-1,5153405E-002	2,765999930124963E-001
5,7532775E-001	-1,4807126E-002	2,771999929973390E-001
5,7191253E-001	-1,5351933E-002	2,777999929821817E-001
5,6845522E-001	-1,5035815E-002	2,783999929670244E-001
5,6499028E-001	-1,5683707E-002	2,789999929518672E-001
5,6155211E-001	-1,5312990E-002	2,795999929367099E-001
5,5819798E-001	-1,5375224E-002	2,801999929215526E-001
5,5469102E-001	-1,5656600E-002	2,807999929063953E-001
5,5132538E-001	-1,5556953E-002	2,813999928912381E-001
5,4797894E-001	-1,5194256E-002	2,819999928760808E-001
5,4457510E-001	-1,5284739E-002	2,825999928609235E-001
